uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 6,1,28,1,Jing Yuan,Pela,March 7th,Fire Trailblazer
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 6,2,28,1,Seele,Tingyun,Silver Wolf,Natasha
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 5,1,16,2,Seele,Pela,March 7th,Fire Trailblazer
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 5,2,16,2,Jing Yuan,Tingyun,Silver Wolf,Natasha
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 4,1,12,3,Seele,Tingyun,March 7th,Fire Trailblazer
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 4,2,12,3,Jing Yuan,Dan Heng,Silver Wolf,Natasha
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 3,1,12,3,Seele,Tingyun,Asta,Natasha
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 3,2,12,3,Jing Yuan,Silver Wolf,March 7th,Fire Trailblazer
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 2,1,12,3,Jing Yuan,Tingyun,March 7th,Fire Trailblazer
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 2,2,12,3,Seele,Silver Wolf,Pela,Natasha
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 1,1,11,3,Seele,Tingyun,March 7th,Fire Trailblazer
05aa62dd219f11eea57f28c2dd2980ba,Coldiron Tribulation Stage 1,2,11,3,Jing Yuan,Pela,Silver Wolf,Natasha
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 7,1,39,1,Seele,Silver Wolf,Natasha,March 7th
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 7,2,39,1,Serval,Pela,Bailu,Fire Trailblazer
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 6,1,39,1,Serval,Pela,Bailu,March 7th
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 6,2,39,1,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 5,1,19,2,Seele,Natasha,March 7th,Clara
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 5,2,19,2,Serval,Silver Wolf,Pela,Bailu
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 4,1,17,2,Seele,Silver Wolf,Bailu,Serval
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 4,2,17,2,Dan Heng,Natasha,March 7th,Clara
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 3,1,12,3,Seele,Asta,Natasha,Tingyun
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 3,2,12,3,Serval,Pela,Bailu,Silver Wolf
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 2,1,11,3,Serval,Dan Heng,Natasha,Fire Trailblazer
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 2,2,11,3,Seele,Silver Wolf,Tingyun,Bailu
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 1,1,11,3,Seele,Silver Wolf,Tingyun,Natasha
05aa62de219f11ee8b5528c2dd2980ba,Coldiron Tribulation Stage 1,2,11,3,Clara,March 7th,Bailu,Dan Heng
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 5,1,32,0,Sushang,Silver Wolf,Natasha,Tingyun
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 5,2,32,0,Sampo,Pela,March 7th,Gepard
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 4,1,25,0,Sampo,Silver Wolf,March 7th,Tingyun
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 4,2,25,0,Sushang,Dan Heng,Natasha,Gepard
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 3,1,27,0,Sushang,Asta,Himeko,Fire Trailblazer
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 3,2,27,0,Dan Heng,Silver Wolf,Natasha,March 7th
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 2,1,21,1,Dan Heng,Asta,March 7th,Fire Trailblazer
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 2,2,21,1,Sushang,Silver Wolf,Natasha,Tingyun
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 1,1,12,3,Sushang,Dan Heng,March 7th,Gepard
05aa62df219f11eebd1928c2dd2980ba,Coldiron Tribulation Stage 1,2,12,3,Himeko,Silver Wolf,Sampo,Natasha
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 7,1,15,3,Fire Trailblazer,Clara,Natasha,Sampo
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 7,2,15,3,Gepard,Tingyun,Silver Wolf,Seele
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 6,1,26,1,Clara,Natasha,Welt,Serval
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 6,2,26,1,Gepard,Fire Trailblazer,Tingyun,Seele
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 5,1,11,3,Clara,Natasha,Tingyun,Pela
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 5,2,11,3,Gepard,Seele,Silver Wolf,Welt
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 4,1,11,2,Gepard,Fire Trailblazer,Tingyun,Seele
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 4,2,11,2,Clara,Natasha,Welt,Sampo
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 3,1,8,2,Gepard,Fire Trailblazer,Tingyun,Seele
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 3,2,8,2,Clara,Natasha,Silver Wolf,Pela
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 2,1,11,3,Fire Trailblazer,Seele,Tingyun,Silver Wolf
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 2,2,11,3,Clara,Natasha,Welt,Serval
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 1,1,7,3,Clara,Natasha,Tingyun,Sampo
05aa62e0219f11ee81c128c2dd2980ba,Coldiron Tribulation Stage 1,2,7,3,Gepard,Seele,Silver Wolf,Welt
05aa62e1219f11eebd2928c2dd2980ba,Coldiron Tribulation Stage 3,1,28,1,Serval,Asta,Natasha,Fire Trailblazer
05aa62e1219f11eebd2928c2dd2980ba,Coldiron Tribulation Stage 3,2,28,1,Dan Heng,Sushang,Welt,March 7th
05aa62e1219f11eebd2928c2dd2980ba,Coldiron Tribulation Stage 2,1,24,1,Serval,Asta,Natasha,Fire Trailblazer
05aa62e1219f11eebd2928c2dd2980ba,Coldiron Tribulation Stage 2,2,24,1,Sushang,Tingyun,Welt,March 7th
05aa62e1219f11eebd2928c2dd2980ba,Coldiron Tribulation Stage 1,1,18,2,Tingyun,Sushang,March 7th,Fire Trailblazer
05aa62e1219f11eebd2928c2dd2980ba,Coldiron Tribulation Stage 1,2,18,2,Dan Heng,Welt,Serval,Natasha
05aa62e2219f11eea29928c2dd2980ba,Coldiron Tribulation Stage 3,1,15,2,Seele,Bronya,Asta,Bailu
05aa62e2219f11eea29928c2dd2980ba,Coldiron Tribulation Stage 3,2,15,2,Jing Yuan,Tingyun,Natasha,Gepard
05aa62e2219f11eea29928c2dd2980ba,Coldiron Tribulation Stage 2,1,10,3,Seele,Bronya,Asta,Bailu
05aa62e2219f11eea29928c2dd2980ba,Coldiron Tribulation Stage 2,2,10,3,Jing Yuan,Tingyun,Natasha,Gepard
05aa62e2219f11eea29928c2dd2980ba,Coldiron Tribulation Stage 1,1,16,2,Seele,Bronya,Asta,Bailu
05aa62e2219f11eea29928c2dd2980ba,Coldiron Tribulation Stage 1,2,16,2,Jing Yuan,Gepard,Natasha,Tingyun
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 8,1,16,3,Silver Wolf,Seele,Pela,Gepard
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 8,2,16,3,Jing Yuan,Tingyun,Bailu,Fire Trailblazer
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 7,1,10,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 7,2,10,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 6,1,10,3,Jing Yuan,Welt,Tingyun,Gepard
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 6,2,10,3,Seele,Silver Wolf,Bailu,Fire Trailblazer
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 5,1,7,3,Seele,Silver Wolf,Clara,Fire Trailblazer
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 5,2,7,3,Gepard,Welt,Tingyun,Jing Yuan
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 4,1,9,3,Jing Yuan,Tingyun,Silver Wolf,Fire Trailblazer
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 4,2,9,3,Gepard,Welt,Natasha,Seele
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 3,1,6,3,Fire Trailblazer,Asta,Silver Wolf,Seele
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 3,2,6,3,Gepard,Welt,Tingyun,Jing Yuan
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 2,1,4,3,Fire Trailblazer,Bailu,Silver Wolf,Seele
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 2,2,4,3,Gepard,Welt,Tingyun,Jing Yuan
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 1,1,4,3,Seele,Tingyun,Natasha,Gepard
05aa62e3219f11ee8d2428c2dd2980ba,Coldiron Tribulation Stage 1,2,4,3,Jing Yuan,Silver Wolf,Bailu,Welt
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 7,1,16,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 7,2,16,3,Serval,Bronya,Tingyun,Bailu
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 6,1,16,3,Serval,Silver Wolf,Tingyun,Bailu
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 6,2,16,3,Seele,Bronya,Natasha,Fire Trailblazer
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 5,1,11,3,Sushang,Bronya,Natasha,Fire Trailblazer
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 5,2,11,3,Seele,Silver Wolf,Tingyun,Bailu
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 4,1,11,3,Seele,Silver Wolf,Tingyun,Bailu
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 4,2,11,3,Sushang,Bronya,Natasha,Fire Trailblazer
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 3,1,8,3,Seele,Bronya,Tingyun,Bailu
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 3,2,8,3,Sushang,Silver Wolf,Natasha,March 7th
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 2,1,7,3,Serval,Bronya,Natasha,Fire Trailblazer
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 2,2,7,3,Seele,Silver Wolf,Tingyun,Bailu
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 1,1,9,3,Sushang,Bronya,Natasha,Fire Trailblazer
05aa62e4219f11ee843f28c2dd2980ba,Coldiron Tribulation Stage 1,2,9,3,Seele,Silver Wolf,Tingyun,Bailu
05aa62e5219f11eeabbb28c2dd2980ba,Coldiron Tribulation Stage 3,1,15,2,Seele,Asta,Natasha,Fire Trailblazer
05aa62e5219f11eeabbb28c2dd2980ba,Coldiron Tribulation Stage 3,2,15,2,Jing Yuan,Tingyun,Welt,Gepard
05aa62e5219f11eeabbb28c2dd2980ba,Coldiron Tribulation Stage 2,1,10,3,Seele,Asta,Natasha,Fire Trailblazer
05aa62e5219f11eeabbb28c2dd2980ba,Coldiron Tribulation Stage 2,2,10,3,Jing Yuan,Tingyun,Welt,Gepard
05aa62e5219f11eeabbb28c2dd2980ba,Coldiron Tribulation Stage 1,1,10,3,Seele,Asta,Natasha,Fire Trailblazer
05aa62e5219f11eeabbb28c2dd2980ba,Coldiron Tribulation Stage 1,2,10,3,Jing Yuan,Tingyun,Welt,Gepard
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 5,1,18,2,Seele,Sushang,March 7th,Asta
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 5,2,18,2,Silver Wolf,Himeko,Natasha,Fire Trailblazer
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 4,1,12,2,Silver Wolf,Seele,March 7th,Asta
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 4,2,12,2,Sushang,Natasha,Fire Trailblazer,Himeko
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 3,1,12,3,Fire Trailblazer,Himeko,Asta,March 7th
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 3,2,12,3,Silver Wolf,Seele,Sushang,Natasha
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 2,1,10,3,Fire Trailblazer,Himeko,Asta,March 7th
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 2,2,10,3,Silver Wolf,Seele,Sushang,Natasha
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 1,1,8,3,Seele,Sushang,Natasha,March 7th
05aa62e6219f11ee8e6628c2dd2980ba,Coldiron Tribulation Stage 1,2,8,3,Silver Wolf,Fire Trailblazer,Himeko,Asta
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 5,1,32,1,Seele,Gepard,Tingyun,Hook
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 5,2,32,1,Jing Yuan,Fire Trailblazer,Natasha,Welt
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 4,1,38,1,Seele,Gepard,Tingyun,Jing Yuan
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 4,2,38,1,Welt,Fire Trailblazer,Natasha,Hook
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 3,1,23,1,Seele,Fire Trailblazer,Natasha,Jing Yuan
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 3,2,23,1,Hook,Gepard,Tingyun,Welt
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 2,1,20,2,Hook,Fire Trailblazer,Natasha,Seele
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 2,2,20,2,Jing Yuan,Gepard,Tingyun,Welt
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 1,1,16,2,Seele,Fire Trailblazer,Natasha,Hook
05aa62e7219f11ee982f28c2dd2980ba,Coldiron Tribulation Stage 1,2,16,2,Jing Yuan,Gepard,Welt,Tingyun
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 4,1,25,1,Seele,Silver Wolf,Serval,Bailu
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 4,2,25,1,Dan Heng,Natasha,Welt,Fire Trailblazer
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 3,1,31,1,Silver Wolf,Serval,Seele,Bailu
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 3,2,31,1,Fire Trailblazer,Welt,March 7th,Natasha
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 2,1,20,2,Serval,Asta,Fire Trailblazer,Bailu
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 2,2,20,2,Seele,Welt,Silver Wolf,Natasha
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 1,1,15,2,Seele,Dan Heng,Natasha,March 7th
05aa62e8219f11ee89f228c2dd2980ba,Coldiron Tribulation Stage 1,2,15,2,Welt,Silver Wolf,Serval,Bailu
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage <unbreak>10</unbreak>,1,32,1,Jing Yuan,Bronya,Bailu,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage <unbreak>10</unbreak>,2,32,1,Seele,Silver Wolf,Natasha,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 9,1,29,2,Jing Yuan,Tingyun,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 9,2,29,2,Seele,Silver Wolf,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 8,1,20,2,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 8,2,20,2,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 7,1,13,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 7,2,13,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 6,1,15,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 6,2,15,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 5,1,10,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 5,2,10,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 4,1,9,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 4,2,9,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 3,1,7,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 3,2,7,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 2,1,5,3,Seele,Silver Wolf,Bailu,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 2,2,5,3,Jing Yuan,Tingyun,Natasha,Gepard
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 1,1,6,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
05aa62e9219f11ee9e1628c2dd2980ba,Coldiron Tribulation Stage 1,2,6,3,Jing Yuan,Tingyun,Bailu,Gepard
05aa62ea219f11ee919c28c2dd2980ba,Coldiron Tribulation Stage 3,1,17,2,Seele,Bronya,Natasha,Fire Trailblazer
05aa62ea219f11ee919c28c2dd2980ba,Coldiron Tribulation Stage 3,2,17,2,Pela,Tingyun,Jing Yuan,March 7th
05aa62ea219f11ee919c28c2dd2980ba,Coldiron Tribulation Stage 2,1,11,3,Pela,Bronya,Seele,Natasha
05aa62ea219f11ee919c28c2dd2980ba,Coldiron Tribulation Stage 2,2,11,3,Tingyun,Jing Yuan,March 7th,Fire Trailblazer
05aa62ea219f11ee919c28c2dd2980ba,Coldiron Tribulation Stage 1,1,12,3,Pela,Bronya,Seele,Natasha
05aa62ea219f11ee919c28c2dd2980ba,Coldiron Tribulation Stage 1,2,12,3,Tingyun,Jing Yuan,March 7th,Fire Trailblazer
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 5,1,12,3,Sushang,Tingyun,Natasha,Fire Trailblazer
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 5,2,12,3,Yanqing,Bronya,Pela,Gepard
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 4,1,9,3,Seele,Tingyun,Pela,Gepard
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 4,2,9,3,Sushang,Bronya,Natasha,Fire Trailblazer
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 3,1,12,3,Seele,Tingyun,Natasha,Fire Trailblazer
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 3,2,12,3,Yanqing,Bronya,Pela,Gepard
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 2,1,12,3,Serval,Bronya,Natasha,Fire Trailblazer
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 2,2,12,3,Sushang,Tingyun,Pela,Gepard
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 1,1,12,3,Seele,Tingyun,Pela,Gepard
05aa62eb219f11ee95f928c2dd2980ba,Coldiron Tribulation Stage 1,2,12,3,Sushang,Bronya,Natasha,Fire Trailblazer
05aa62ec219f11ee94c228c2dd2980ba,Coldiron Tribulation Stage 1,1,33,0,Sushang,Jing Yuan,Natasha,March 7th
05aa62ec219f11ee94c228c2dd2980ba,Coldiron Tribulation Stage 1,2,33,0,Dan Heng,Welt,Bailu,Fire Trailblazer
05aa62ed219f11ee9e9328c2dd2980ba,Coldiron Tribulation Stage 3,1,14,2,Qingque,Tingyun,Natasha,Fire Trailblazer
05aa62ed219f11ee9e9328c2dd2980ba,Coldiron Tribulation Stage 3,2,14,2,Seele,Pela,Silver Wolf,Bailu
05aa62ed219f11ee9e9328c2dd2980ba,Coldiron Tribulation Stage 2,1,14,2,Seele,Pela,Bailu,Fire Trailblazer
05aa62ed219f11ee9e9328c2dd2980ba,Coldiron Tribulation Stage 2,2,14,2,Qingque,Silver Wolf,Tingyun,Natasha
05aa62ed219f11ee9e9328c2dd2980ba,Coldiron Tribulation Stage 1,1,12,3,Qingque,Pela,Tingyun,Bailu
05aa62ed219f11ee9e9328c2dd2980ba,Coldiron Tribulation Stage 1,2,12,3,Seele,Silver Wolf,Fire Trailblazer,Natasha
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 5,1,34,1,Clara,Natasha,March 7th,Yanqing
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 5,2,34,1,Fire Trailblazer,Bailu,Pela,Seele
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 4,1,18,2,Bailu,Pela,Jing Yuan,Seele
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 4,2,18,2,Clara,March 7th,Natasha,Dan Heng
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 3,1,17,2,Fire Trailblazer,Bailu,Tingyun,Seele
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 3,2,17,2,Clara,March 7th,Pela,Yanqing
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 2,1,16,2,Fire Trailblazer,Bailu,Asta,Jing Yuan
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 2,2,16,2,Clara,Natasha,Pela,Yanqing
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 1,1,12,3,Clara,Natasha,Pela,Seele
05aa62ee219f11ee9cd728c2dd2980ba,Coldiron Tribulation Stage 1,2,12,3,Fire Trailblazer,Bailu,Bronya,Dan Heng
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage <unbreak>10</unbreak>,1,35,0,Silver Wolf,Qingque,Fire Trailblazer,March 7th
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage <unbreak>10</unbreak>,2,35,0,Clara,Natasha,Dan Heng,Bronya
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage 9,1,33,0,March 7th,Bronya,Qingque,Dan Heng
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage 9,2,33,0,Clara,Natasha,Silver Wolf,Sushang
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage 8,1,22,2,Bronya,Dan Heng,Natasha,Clara
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage 8,2,22,2,Fire Trailblazer,Silver Wolf,Qingque,Asta
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage 7,1,21,2,Clara,Natasha,Qingque,Silver Wolf
05aa62ef219f11ee93bc28c2dd2980ba,Coldiron Tribulation Stage 7,2,21,2,Fire Trailblazer,March 7th,Bronya,Serval
