uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,buff
2cfbc152c69111ee880028c2dd2980ba,4,1,36195,3,Kafka,Hanya,Bronya,Gepard,Libel
2cfbc152c69111ee880028c2dd2980ba,4,2,26600,3,Ruan Mei,Jingliu,Blade,Bailu,Rumor
2cfbc153c69111eeb15c28c2dd2980ba,4,1,34500,2,Black Swan,Guinaifen,Ruan Mei,Huohuo,Libel
2cfbc153c69111eeb15c28c2dd2980ba,4,2,18456,2,Jingliu,Bronya,Himeko,Fu Xuan,Libel
2cfbc154c69111eebf8528c2dd2980ba,4,1,30670,3,Kafka,Ruan Mei,Guinaifen,Huohuo,Libel
2cfbc154c69111eebf8528c2dd2980ba,4,2,29455,3,Black Swan,Bronya,Silver Wolf,Luocha,Libel
2cfbc155c69111ee92bc28c2dd2980ba,4,1,27378,3,Jing Yuan,Tingyun,Asta,Luocha,Rumor
2cfbc155c69111ee92bc28c2dd2980ba,4,2,40000,3,Fu Xuan,Clara,Ruan Mei,Herta,Rumor
2cfbc156c69111ee828e28c2dd2980ba,4,1,40000,3,Fu Xuan,Black Swan,Kafka,Ruan Mei,Rumor
2cfbc156c69111ee828e28c2dd2980ba,4,2,25522,3,Gepard,Guinaifen,Himeko,Topaz & Numby,Libel
2cfbc157c69111eeb81b28c2dd2980ba,4,1,30779,3,Huohuo,Tingyun,Kafka,Asta,Libel
2cfbc157c69111eeb81b28c2dd2980ba,4,2,35182,3,Fu Xuan,Herta,Pela,Ruan Mei,Rumor
2cfbc158c69111ee9b4728c2dd2980ba,4,1,17415,0,Blade,Bronya,Kafka,Fu Xuan,Libel
2cfbc158c69111ee9b4728c2dd2980ba,4,2,22028,0,Jingliu,Tingyun,Ruan Mei,Huohuo,Libel
2cfbc159c69111eebe7328c2dd2980ba,4,1,35500,2,Kafka,Sampo,Ruan Mei,Huohuo,Libel
2cfbc159c69111eebe7328c2dd2980ba,4,2,22396,2,Topaz & Numby,Himeko,Asta,Fu Xuan,Libel
2cfbc15ac69111ee876d28c2dd2980ba,4,1,26437,3,Jingliu,Luocha,Bronya,Blade,Rumor
2cfbc15ac69111ee876d28c2dd2980ba,4,2,40000,3,Herta,Fu Xuan,Himeko,Ruan Mei,Rumor
2cfbc15bc69111ee8c1928c2dd2980ba,4,1,28050,3,Serval,Tingyun,Bronya,Huohuo,Rumor
2cfbc15bc69111ee8c1928c2dd2980ba,4,2,32477,3,Himeko,Fire Trailblazer,Argenti,Herta,Defamation
2cfbc15cc69111eebfda28c2dd2980ba,4,1,40000,3,Huohuo,Asta,Tingyun,Black Swan,Libel
2cfbc15cc69111eebfda28c2dd2980ba,4,2,40000,3,Clara,Ruan Mei,Pela,Kafka,Defamation
2cfbc15dc69111ee90a928c2dd2980ba,4,1,40000,3,Huohuo,Black Swan,Ruan Mei,Kafka,Libel
2cfbc15dc69111ee90a928c2dd2980ba,4,2,25648,3,Fu Xuan,Herta,Asta,Himeko,Rumor
2cfbc15ec69111ee957728c2dd2980ba,4,1,16763,0,Dan Heng • Imbibitor Lunae,Bronya,Herta,Luocha,Libel
2cfbc15ec69111ee957728c2dd2980ba,4,2,20000,0,Jingliu,Ruan Mei,Tingyun,Fu Xuan,Libel
2cfbc15fc69111eebca628c2dd2980ba,4,1,22586,3,Seele,Jingliu,Serval,Lynx,Rumor
2cfbc15fc69111eebca628c2dd2980ba,4,2,40000,3,Herta,Himeko,Ruan Mei,Fu Xuan,Rumor
2cfbc160c69111ee8d8a28c2dd2980ba,4,1,40000,3,Kafka,Ruan Mei,Black Swan,Bailu,Libel
2cfbc160c69111ee8d8a28c2dd2980ba,4,2,30534,3,Bronya,Jingliu,Himeko,Fu Xuan,Rumor
2cfbc161c69111ee8a4a28c2dd2980ba,4,1,20000,3,Dan Heng • Imbibitor Lunae,Blade,Bronya,Fu Xuan,Rumor
2cfbc161c69111ee8a4a28c2dd2980ba,4,2,40000,3,Argenti,Herta,Ruan Mei,Huohuo,Rumor
2cfbc162c69111eea8e328c2dd2980ba,4,1,40000,3,Ruan Mei,Luocha,Kafka,Black Swan,Libel
2cfbc162c69111eea8e328c2dd2980ba,4,2,33411,3,Jingliu,Bronya,Tingyun,Fu Xuan,Rumor
2cfbc163c69111eea35828c2dd2980ba,4,1,29000,3,Jing Yuan,Fu Xuan,Tingyun,Bronya,Rumor
2cfbc163c69111eea35828c2dd2980ba,4,2,35060,3,Argenti,Ruan Mei,Pela,Huohuo,Rumor
2cfbc164c69111eead9a28c2dd2980ba,4,1,27300,3,Blade,Seele,Bronya,Kafka,Libel
2cfbc164c69111eead9a28c2dd2980ba,4,2,32711,3,Dan Heng • Imbibitor Lunae,Luocha,Ruan Mei,Jingliu,Rumor
2cfbc165c69111eea37d28c2dd2980ba,4,1,25700,3,Fu Xuan,Bronya,Blade,Tingyun,Rumor
2cfbc165c69111eea37d28c2dd2980ba,4,2,40000,3,Huohuo,Kafka,Ruan Mei,Black Swan,Libel
2cfbc166c69111ee831128c2dd2980ba,4,1,24679,3,Luocha,Argenti,Tingyun,Asta,Rumor
2cfbc166c69111ee831128c2dd2980ba,4,2,40000,3,Fu Xuan,Himeko,Herta,Ruan Mei,Rumor
2cfbc167c69111ee8d6128c2dd2980ba,4,1,25317,3,Kafka,Huohuo,Luocha,Tingyun,Rumor
2cfbc167c69111ee8d6128c2dd2980ba,4,2,34749,3,Jingliu,Ruan Mei,Fu Xuan,Bronya,Libel
2cfbc168c69111ee8ac128c2dd2980ba,4,1,28061,3,Clara,Bronya,Serval,Herta,Defamation
2cfbc168c69111ee8ac128c2dd2980ba,4,2,40000,3,Himeko,Ruan Mei,Asta,Pela,Defamation
2cfbc169c69111ee9b8328c2dd2980ba,4,1,25415,3,Blade,Bronya,Pela,Fu Xuan,Rumor
2cfbc169c69111ee9b8328c2dd2980ba,4,2,40000,3,Argenti,Ruan Mei,Herta,Fire Trailblazer,Rumor
2cfbc16ac69111ee879f28c2dd2980ba,4,1,20150,1,Seele,Silver Wolf,Kafka,Fu Xuan,Rumor
2cfbc16ac69111ee879f28c2dd2980ba,4,2,20534,1,Jingliu,Bronya,Ruan Mei,Gepard,Libel
2cfbc16bc69111ee8eae28c2dd2980ba,4,1,33450,3,Kafka,Ruan Mei,Tingyun,Luocha,Libel
2cfbc16bc69111ee8eae28c2dd2980ba,4,2,29367,3,Jingliu,Bronya,Pela,Fu Xuan,Rumor
2cfbc16cc69111eea40728c2dd2980ba,4,1,27400,3,Ruan Mei,Guinaifen,Kafka,Bailu,Rumor
2cfbc16cc69111eea40728c2dd2980ba,4,2,35585,3,Pela,Jingliu,Himeko,Fu Xuan,Rumor
2cfbc16dc69111eea70b28c2dd2980ba,4,1,25264,3,Blade,Bronya,Kafka,Fu Xuan,Rumor
2cfbc16dc69111eea70b28c2dd2980ba,4,2,40000,3,Himeko,Ruan Mei,Herta,Huohuo,Defamation
2cfbc16ec69111eeacbb28c2dd2980ba,4,1,21254,3,Seele,Tingyun,Asta,Fu Xuan,Rumor
2cfbc16ec69111eeacbb28c2dd2980ba,4,2,40000,3,Luocha,Herta,Ruan Mei,Topaz & Numby,Rumor
2cfbc16fc69111eea97628c2dd2980ba,4,1,40000,3,Tingyun,Bailu,Black Swan,Kafka,Libel
2cfbc16fc69111eea97628c2dd2980ba,4,2,40000,3,Himeko,Ruan Mei,Fu Xuan,Herta,Rumor
2cfbc170c69111ee933428c2dd2980ba,4,1,32410,3,Blade,Tingyun,Bronya,Jing Yuan,Rumor
2cfbc170c69111ee933428c2dd2980ba,4,2,33191,3,Clara,Guinaifen,Ruan Mei,Himeko,Defamation
2cfbc171c69111ee859828c2dd2980ba,4,1,32976,2,Kafka,Ruan Mei,Luocha,Guinaifen,Libel
2cfbc171c69111ee859828c2dd2980ba,4,2,25498,2,Clara,Tingyun,Jingliu,Fu Xuan,Rumor
2cfbc172c69111eeb0ad28c2dd2980ba,4,1,40000,3,Ruan Mei,Kafka,Black Swan,Huohuo,Libel
2cfbc172c69111eeb0ad28c2dd2980ba,4,2,40000,3,Pela,Himeko,Herta,Fu Xuan,Rumor
2cfbc173c69111eeaacd28c2dd2980ba,4,1,40000,3,Blade,Kafka,Ruan Mei,Huohuo,Libel
2cfbc173c69111eeaacd28c2dd2980ba,4,2,38470,3,Tingyun,Bronya,Argenti,Fu Xuan,Rumor
2cfbc174c69111eea7a228c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Libel
2cfbc174c69111eea7a228c2dd2980ba,4,2,20192,3,Jingliu,Bronya,Pela,Fu Xuan,Rumor
2cfbc175c69111ee8dc928c2dd2980ba,4,1,40000,3,Huohuo,Asta,Tingyun,Kafka,Libel
2cfbc175c69111ee8dc928c2dd2980ba,4,2,40000,3,Fu Xuan,Ruan Mei,Himeko,Herta,Rumor
2cfbc176c69111eeb8f328c2dd2980ba,4,1,21685,2,Sampo,Kafka,Bronya,Serval,Rumor
2cfbc176c69111eeb8f328c2dd2980ba,4,2,29959,2,Clara,Luocha,Argenti,Herta,Rumor
2cfbc177c69111ee942628c2dd2980ba,4,1,22550,1,Kafka,Black Swan,Tingyun,Luocha,Libel
2cfbc177c69111ee942628c2dd2980ba,4,2,18103,1,Jingliu,Bronya,Blade,Fu Xuan,Rumor
2cfbc178c69111ee8bc128c2dd2980ba,4,1,20000,1,Jing Yuan,Tingyun,Dr. Ratio,Huohuo,Rumor
2cfbc178c69111ee8bc128c2dd2980ba,4,2,24291,1,Jingliu,Ruan Mei,Bronya,Fu Xuan,Rumor
2cfbc179c69111ee91fd28c2dd2980ba,4,1,40000,3,Ruan Mei,Kafka,Tingyun,Huohuo,Libel
2cfbc179c69111ee91fd28c2dd2980ba,4,2,36174,3,Bronya,Jingliu,Blade,Luocha,Rumor
2cfbc17ac69111eea48228c2dd2980ba,4,1,26250,3,Huohuo,Bronya,Tingyun,Jing Yuan,Rumor
2cfbc17ac69111eea48228c2dd2980ba,4,2,40000,3,Fu Xuan,Himeko,Herta,Asta,Rumor
2cfbc17bc69111ee9d8a28c2dd2980ba,4,1,23574,1,Bronya,Jing Yuan,Blade,Luocha,Rumor
2cfbc17bc69111ee9d8a28c2dd2980ba,4,2,19171,1,Ruan Mei,Clara,Jingliu,Gepard,Rumor
2cfbc17cc69111eea2ed28c2dd2980ba,4,1,25356,3,Fu Xuan,Serval,Bronya,Blade,Rumor
2cfbc17cc69111eea2ed28c2dd2980ba,4,2,40000,3,Luocha,Clara,Herta,Himeko,Rumor
2cfbc17dc69111ee8d4528c2dd2980ba,4,1,20671,1,Jing Yuan,Blade,Bronya,Luocha,Libel
2cfbc17dc69111ee8d4528c2dd2980ba,4,2,20000,1,Jingliu,Himeko,Herta,Fu Xuan,Libel
2cfbc17ec69111eea6f628c2dd2980ba,4,1,40000,3,Gepard,Seele,Bronya,Tingyun,Rumor
2cfbc17ec69111eea6f628c2dd2980ba,4,2,20192,3,Luocha,Dan Heng • Imbibitor Lunae,Pela,Asta,Rumor
2cfbc17fc69111ee907528c2dd2980ba,4,1,22176,2,Tingyun,Serval,Himeko,Huohuo,Libel
2cfbc17fc69111ee907528c2dd2980ba,4,2,33642,2,Herta,Pela,Jingliu,Fu Xuan,Rumor
2cfbc180c69111eea57228c2dd2980ba,4,1,40000,3,Guinaifen,Black Swan,Ruan Mei,Lynx,Libel
2cfbc180c69111eea57228c2dd2980ba,4,2,25987,3,Bronya,Herta,Tingyun,Fu Xuan,Rumor
2cfbc181c69111eebe2728c2dd2980ba,4,1,28340,3,Kafka,Jing Yuan,Blade,Ruan Mei,Rumor
2cfbc181c69111eebe2728c2dd2980ba,4,2,34902,3,Argenti,Bronya,Tingyun,Fire Trailblazer,Rumor
2cfbc182c69111eea7bd28c2dd2980ba,4,1,25474,3,Jing Yuan,Bronya,Asta,Clara,Rumor
2cfbc182c69111eea7bd28c2dd2980ba,4,2,40000,3,Herta,Ruan Mei,Himeko,Fu Xuan,Rumor
2cfbc183c69111ee810828c2dd2980ba,4,1,26294,2,Huohuo,Jing Yuan,Bronya,Tingyun,Rumor
2cfbc183c69111ee810828c2dd2980ba,4,2,29197,2,Luocha,Jingliu,Pela,Himeko,Rumor
2cfbc184c69111eeba8628c2dd2980ba,4,1,36489,3,Black Swan,Kafka,Ruan Mei,Huohuo,Libel
2cfbc184c69111eeba8628c2dd2980ba,4,2,40000,3,Herta,Pela,Tingyun,Fu Xuan,Rumor
2cfbc185c69111eeb8af28c2dd2980ba,4,1,33934,3,Serval,Kafka,Huohuo,Ruan Mei,Libel
2cfbc185c69111eeb8af28c2dd2980ba,4,2,27334,3,Jingliu,Fu Xuan,Pela,Herta,Rumor
2cfbc186c69111eea29028c2dd2980ba,4,1,27102,3,Dan Heng • Imbibitor Lunae,Bronya,Huohuo,Tingyun,Rumor
2cfbc186c69111eea29028c2dd2980ba,4,2,37000,3,Jing Yuan,Ruan Mei,Fu Xuan,Clara,Rumor
2cfbc187c69111eea61228c2dd2980ba,4,1,32704,3,Blade,Bronya,Luocha,Jing Yuan,Rumor
2cfbc187c69111eea61228c2dd2980ba,4,2,40000,3,Himeko,Fu Xuan,Ruan Mei,Silver Wolf,Rumor
2cfbc188c69111eeb2f828c2dd2980ba,4,1,32647,3,Kafka,Tingyun,Luocha,Jing Yuan,Rumor
2cfbc188c69111eeb2f828c2dd2980ba,4,2,28951,3,Jingliu,Bronya,Blade,Fire Trailblazer,Rumor
2cfbc189c69111ee8a5e28c2dd2980ba,4,1,23810,2,Fu Xuan,Bronya,Jingliu,Jing Yuan,Libel
2cfbc189c69111ee8a5e28c2dd2980ba,4,2,32679,2,Lynx,Ruan Mei,Himeko,Herta,Rumor
2cfbc18ac69111eebfff28c2dd2980ba,4,1,34749,3,Fu Xuan,Kafka,Ruan Mei,Serval,Libel
2cfbc18ac69111eebfff28c2dd2980ba,4,2,26037,3,Lynx,Jingliu,Himeko,Herta,Rumor
2cfbc18bc69111ee9c7d28c2dd2980ba,4,1,24024,0,Blade,Bronya,Luocha,Tingyun,Rumor
2cfbc18bc69111ee9c7d28c2dd2980ba,4,2,12461,0,Jingliu,Ruan Mei,Pela,Lynx,Libel
2cfbc18cc69111eea05c28c2dd2980ba,4,1,34080,3,Kafka,Huohuo,Sampo,Ruan Mei,Libel
2cfbc18cc69111eea05c28c2dd2980ba,4,2,40000,3,Fu Xuan,Himeko,Herta,Tingyun,Rumor
2cfbc18dc69111ee8a7d28c2dd2980ba,4,1,32755,3,Jing Yuan,Bronya,Blade,Huohuo,Rumor
2cfbc18dc69111ee8a7d28c2dd2980ba,4,2,40000,3,Ruan Mei,Himeko,Herta,Fu Xuan,Rumor
2cfbc18ec69111eea4b128c2dd2980ba,4,1,25300,3,Tingyun,Blade,Jingliu,Ruan Mei,Rumor
2cfbc18ec69111eea4b128c2dd2980ba,4,2,40000,3,Bronya,Argenti,Herta,Lynx,Rumor
2cfbc18fc69111ee8f7b28c2dd2980ba,4,1,34683,3,Huohuo,Ruan Mei,Guinaifen,Kafka,Libel
2cfbc18fc69111ee8f7b28c2dd2980ba,4,2,28614,3,Bailu,Asta,Herta,Himeko,Rumor
2cfbc190c69111eea10228c2dd2980ba,4,1,24338,2,Luocha,Blade,Bronya,Tingyun,Rumor
2cfbc190c69111eea10228c2dd2980ba,4,2,28800,2,Fu Xuan,Clara,Jingliu,Pela,Rumor
2cfbc191c69111eeb64128c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Asta,Fu Xuan,Libel
2cfbc191c69111eeb64128c2dd2980ba,4,2,29321,3,Jingliu,Himeko,Luocha,Clara,Rumor
2cfbc192c69111eea0eb28c2dd2980ba,4,1,30796,3,Huohuo,Kafka,Tingyun,Serval,Rumor
2cfbc192c69111eea0eb28c2dd2980ba,4,2,35200,3,Herta,Himeko,Pela,Luocha,Rumor
2cfbc193c69111ee980028c2dd2980ba,4,1,28788,2,Ruan Mei,Tingyun,Jing Yuan,Fu Xuan,Rumor
2cfbc193c69111ee980028c2dd2980ba,4,2,23104,2,Pela,Luocha,Himeko,Fire Trailblazer,Rumor
2cfbc194c69111eead0b28c2dd2980ba,4,1,40000,2,Ruan Mei,Fu Xuan,Kafka,Tingyun,Libel
2cfbc194c69111eead0b28c2dd2980ba,4,2,16356,2,Bronya,Argenti,Luocha,Asta,Defamation
2cfbc195c69111ee8bf128c2dd2980ba,4,1,40000,3,Asta,Ruan Mei,Kafka,Black Swan,Defamation
2cfbc195c69111ee8bf128c2dd2980ba,4,2,21043,3,Blade,Jingliu,Bronya,Pela,Defamation
2cfbc196c69111ee936128c2dd2980ba,4,1,26298,3,Lynx,Tingyun,Kafka,Blade,Libel
2cfbc196c69111ee936128c2dd2980ba,4,2,34150,3,Luocha,Ruan Mei,Bronya,Argenti,Rumor
2cfbc197c69111ee9d1a28c2dd2980ba,4,1,24017,2,Jing Yuan,Asta,Tingyun,Fu Xuan,Rumor
2cfbc197c69111ee9d1a28c2dd2980ba,4,2,28196,2,Clara,Jingliu,Luocha,Ruan Mei,Rumor
2cfbc198c69111ee96d628c2dd2980ba,4,1,20054,1,Jing Yuan,Tingyun,Hanya,Silver Wolf,Libel
2cfbc198c69111ee96d628c2dd2980ba,4,2,28194,1,Herta,Jingliu,Ruan Mei,Fu Xuan,Libel
2cfbe844c69111eeb1ee28c2dd2980ba,4,1,23299,1,Jing Yuan,Dan Heng • Imbibitor Lunae,Tingyun,Huohuo,Defamation
2cfbe844c69111eeb1ee28c2dd2980ba,4,2,18031,1,Clara,Fu Xuan,Pela,Topaz & Numby,Rumor
2cfbe845c69111ee8bcb28c2dd2980ba,4,1,22120,3,Luocha,Jing Yuan,Bronya,Tingyun,Rumor
2cfbe845c69111ee8bcb28c2dd2980ba,4,2,40000,3,Fu Xuan,Himeko,Herta,Ruan Mei,Rumor
2cfbe846c69111eebd3728c2dd2980ba,4,1,24300,3,Fu Xuan,Bronya,Pela,Blade,Rumor
2cfbe846c69111eebd3728c2dd2980ba,4,2,40000,3,Ruan Mei,Luocha,Himeko,Herta,Rumor
2cfbe847c69111ee9bc328c2dd2980ba,4,1,23289,3,Blade,Tingyun,Jing Yuan,Luocha,Libel
2cfbe847c69111ee9bc328c2dd2980ba,4,2,40000,3,Himeko,Herta,Fu Xuan,Ruan Mei,Rumor
2cfbe848c69111eeb6db28c2dd2980ba,4,1,33267,2,Blade,Ruan Mei,Kafka,Huohuo,Rumor
2cfbe848c69111eeb6db28c2dd2980ba,4,2,22393,2,Jingliu,Bronya,Himeko,Fu Xuan,Libel
2cfbe849c69111ee95c928c2dd2980ba,4,1,29807,3,Dan Heng • Imbibitor Lunae,Kafka,Black Swan,Bailu,Libel
2cfbe849c69111ee95c928c2dd2980ba,4,2,40000,3,Ruan Mei,Herta,Luocha,Xueyi,Rumor
2cfbe84ac69111ee98c528c2dd2980ba,4,1,24000,2,Jing Yuan,Tingyun,Ruan Mei,Asta,Rumor
2cfbe84ac69111ee98c528c2dd2980ba,4,2,28339,2,Jingliu,Clara,Bronya,Fu Xuan,Rumor
2cfbe84bc69111eead8b28c2dd2980ba,4,1,40000,3,Huohuo,Kafka,Tingyun,Ruan Mei,Libel
2cfbe84bc69111eead8b28c2dd2980ba,4,2,32559,3,Fu Xuan,Himeko,Herta,Bronya,Rumor
2cfbe84cc69111ee9bda28c2dd2980ba,4,1,29411,1,Blade,Jing Yuan,Kafka,Ruan Mei,Defamation
2cfbe84cc69111ee9bda28c2dd2980ba,4,2,19590,1,Bronya,Jingliu,Himeko,Dan Heng • Imbibitor Lunae,Defamation
2cfbe84dc69111eeaf7728c2dd2980ba,4,1,31607,3,Blade,Bronya,Jing Yuan,Luocha,Rumor
2cfbe84dc69111eeaf7728c2dd2980ba,4,2,28657,3,Himeko,Pela,Ruan Mei,Fire Trailblazer,Rumor
2cfbe84ec69111eead6d28c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Lynx,Ruan Mei,Libel
2cfbe84ec69111eead6d28c2dd2980ba,4,2,20000,3,Jingliu,Pela,Bailu,Guinaifen,Defamation
2cfbe84fc69111ee979a28c2dd2980ba,4,1,30081,3,Kafka,Guinaifen,Jing Yuan,Huohuo,Libel
2cfbe84fc69111ee979a28c2dd2980ba,4,2,40000,3,Fu Xuan,Ruan Mei,Herta,Himeko,Rumor
2cfbe850c69111eebdc628c2dd2980ba,4,1,40000,3,Black Swan,Tingyun,Sampo,Luocha,Libel
2cfbe850c69111eebdc628c2dd2980ba,4,2,22744,3,Himeko,Asta,Pela,Fu Xuan,Libel
2cfbe851c69111eeb1d928c2dd2980ba,4,1,25632,3,Seele,Tingyun,Lynx,Kafka,Rumor
2cfbe851c69111eeb1d928c2dd2980ba,4,2,34472,3,Fu Xuan,Ruan Mei,Herta,Himeko,Rumor
2cfbe852c69111ee87c128c2dd2980ba,4,1,40000,3,Huohuo,Ruan Mei,Jing Yuan,Kafka,Rumor
2cfbe852c69111ee87c128c2dd2980ba,4,2,40000,3,Fu Xuan,Tingyun,Herta,Argenti,Rumor
2cfbe853c69111eebc7f28c2dd2980ba,4,1,33115,1,Kafka,Sampo,Asta,Natasha,Libel
2cfbe853c69111eebc7f28c2dd2980ba,4,2,13462,1,Tingyun,Guinaifen,Luka,Argenti,Defamation
2cfbe854c69111eea0cc28c2dd2980ba,4,1,30914,3,Blade,Luocha,Bronya,Ruan Mei,Rumor
2cfbe854c69111eea0cc28c2dd2980ba,4,2,31209,3,Tingyun,Seele,Herta,Lynx,Rumor
2cfbe855c69111eeb35928c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Tingyun,Luocha,Libel
2cfbe855c69111eeb35928c2dd2980ba,4,2,35245,3,Herta,Guinaifen,Ruan Mei,Fire Trailblazer,Rumor
2cfbe856c69111eea29a28c2dd2980ba,4,1,29236,3,Jing Yuan,Blade,Tingyun,Fu Xuan,Rumor
2cfbe856c69111eea29a28c2dd2980ba,4,2,33723,3,Jingliu,Clara,Ruan Mei,Bailu,Rumor
2cfbe857c69111eea62d28c2dd2980ba,4,1,40000,3,Black Swan,Kafka,Tingyun,Huohuo,Libel
2cfbe857c69111eea62d28c2dd2980ba,4,2,40000,3,Fu Xuan,Guinaifen,Herta,Ruan Mei,Libel
2cfbe858c69111eeae4928c2dd2980ba,4,1,29289,3,Black Swan,Kafka,Tingyun,Lynx,Libel
2cfbe858c69111eeae4928c2dd2980ba,4,2,34236,3,Guinaifen,Himeko,Ruan Mei,Luocha,Libel
2cfbe859c69111ee914a28c2dd2980ba,4,1,22424,3,Jing Yuan,Sampo,Tingyun,Gepard,Rumor
2cfbe859c69111ee914a28c2dd2980ba,4,2,40000,3,Jingliu,Ruan Mei,Herta,Fire Trailblazer,Rumor
2cfbe85ac69111eeb4ce28c2dd2980ba,4,1,20545,2,Blade,Lynx,Asta,Pela,Rumor
2cfbe85ac69111eeb4ce28c2dd2980ba,4,2,36350,2,Hanya,Argenti,Tingyun,Huohuo,Rumor
2cfbe85bc69111ee807b28c2dd2980ba,4,1,26980,3,Luocha,Bronya,Dan Heng • Imbibitor Lunae,Blade,Rumor
2cfbe85bc69111ee807b28c2dd2980ba,4,2,40000,3,Fu Xuan,Ruan Mei,Tingyun,Himeko,Rumor
2cfbe85cc69111eea53128c2dd2980ba,4,1,18591,2,Clara,Tingyun,Asta,Fu Xuan,Rumor
2cfbe85cc69111eea53128c2dd2980ba,4,2,35390,2,Herta,Ruan Mei,Pela,Bailu,Rumor
2cfbe85dc69111ee8b4628c2dd2980ba,4,1,40000,3,Kafka,Black Swan,Guinaifen,Ruan Mei,Defamation
2cfbe85dc69111ee8b4628c2dd2980ba,4,2,40000,3,Herta,Pela,Tingyun,Fu Xuan,Rumor
2cfbe85ec69111eea29128c2dd2980ba,4,1,35468,3,Kafka,Bronya,Tingyun,Huohuo,Libel
2cfbe85ec69111eea29128c2dd2980ba,4,2,30673,3,Jingliu,Blade,Ruan Mei,Fu Xuan,Rumor
2cfbe85fc69111eebf8b28c2dd2980ba,4,1,20420,3,Jing Yuan,Pela,Ruan Mei,Hanya,Rumor
2cfbe85fc69111eebf8b28c2dd2980ba,4,2,40000,3,Argenti,Tingyun,Bronya,Huohuo,Rumor
2cfbe860c69111eeb90828c2dd2980ba,4,1,40000,3,Kafka,Sampo,Tingyun,Blade,Defamation
2cfbe860c69111eeb90828c2dd2980ba,4,2,26076,3,Guinaifen,Ruan Mei,Pela,Luocha,Libel
2cfbe861c69111ee89da28c2dd2980ba,4,1,31562,3,Sampo,Lynx,Kafka,Tingyun,Libel
2cfbe861c69111ee89da28c2dd2980ba,4,2,32217,3,Jingliu,Herta,Ruan Mei,Fu Xuan,Rumor
2cfbe862c69111eeaec028c2dd2980ba,4,1,23885,3,Blade,Bronya,Pela,Luocha,Rumor
