uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 4,1,23,1,Fire Trailblazer,Natasha,Seele,
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 4,2,23,1,Gepard,Welt,Jing Yuan,Tingyun
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 3,1,14,2,Gepard,Welt,Jing Yuan,Tingyun
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 3,2,14,2,Fire Trailblazer,Natasha,Seele,
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 2,1,14,2,Fire Trailblazer,Natasha,Seele,
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 2,2,14,2,Gepard,Welt,Jing Yuan,Tingyun
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 1,1,11,3,Fire Trailblazer,Natasha,Seele,
1ca003a2218411eeb3be28c2dd2980ba,Favor of Amber Phase 1,2,11,3,Gepard,Welt,Jing Yuan,Tingyun
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 4,1,17,1,Silver Wolf,Fire Trailblazer,Tingyun,Serval
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 4,2,17,1,Clara,March 7th,Natasha,Hook
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 3,1,18,2,Silver Wolf,Natasha,Tingyun,Serval
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 3,2,18,2,Hook,Fire Trailblazer,Clara,March 7th
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 2,1,18,2,Fire Trailblazer,March 7th,Tingyun,Hook
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 2,2,18,2,Serval,Clara,Natasha,Silver Wolf
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 1,1,11,3,Silver Wolf,Tingyun,Seele,Fire Trailblazer
1ca003a3218411eea71c28c2dd2980ba,Favor of Amber Phase 1,2,11,3,Clara,Natasha,March 7th,Serval
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase <unbreak>10</unbreak>,1,23,1,Gepard,Bailu,Pela,Jing Yuan
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase <unbreak>10</unbreak>,2,23,1,Fire Trailblazer,Natasha,Seele,Bronya
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 9,1,26,2,Fire Trailblazer,Natasha,Seele,Asta
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 9,2,26,2,Gepard,Bailu,Jing Yuan,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 8,1,22,2,Fire Trailblazer,Natasha,Seele,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 8,2,22,2,Gepard,Bailu,Jing Yuan,Sushang
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 7,1,15,3,Fire Trailblazer,Natasha,Seele,Asta
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 7,2,15,3,Gepard,Bailu,Jing Yuan,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 6,1,12,3,Fire Trailblazer,Natasha,Sushang,Seele
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 6,2,12,3,Gepard,Bailu,Jing Yuan,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 5,1,9,3,Gepard,Natasha,Seele,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 5,2,9,3,Fire Trailblazer,Bailu,Jing Yuan,Asta
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 4,1,10,3,Fire Trailblazer,Bailu,Seele,Jing Yuan
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 4,2,10,3,Gepard,Natasha,Sushang,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 3,1,11,3,Gepard,Natasha,Jing Yuan,Sushang
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 3,2,11,3,Fire Trailblazer,Bailu,Asta,Seele
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 2,1,7,3,Fire Trailblazer,Natasha,Asta,Seele
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 2,2,7,3,Gepard,Bailu,Jing Yuan,Tingyun
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 1,1,4,3,Gepard,Bailu,Bronya,Seele
1ca003a4218411eeaf2a28c2dd2980ba,Favor of Amber Phase 1,2,4,3,Fire Trailblazer,Natasha,Jing Yuan,Tingyun
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 4,1,21,1,Fire Trailblazer,Natasha,Welt,Dan Heng
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 4,2,21,1,March 7th,Bailu,Tingyun,Seele
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 3,1,21,1,Fire Trailblazer,Natasha,Welt,Dan Heng
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 3,2,21,1,March 7th,Bailu,Tingyun,Seele
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 2,1,20,2,Fire Trailblazer,Natasha,Welt,Dan Heng
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 2,2,20,2,March 7th,Bailu,Tingyun,Seele
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 1,1,14,2,Fire Trailblazer,Natasha,Tingyun,Dan Heng
1ca003a5218411ee98e228c2dd2980ba,Favor of Amber Phase 1,2,14,2,March 7th,Bailu,Welt,Seele
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 6,1,27,1,Gepard,Clara,Sushang,Natasha
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 6,2,27,1,Bailu,Tingyun,Silver Wolf,Seele
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 5,1,16,2,Gepard,Natasha,Seele,Tingyun
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 5,2,16,2,Clara,Bailu,Silver Wolf,Sushang
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 4,1,12,3,Gepard,Natasha,Seele,Tingyun
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 4,2,12,3,Clara,Bailu,Sushang,Silver Wolf
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 3,1,10,3,Clara,Bailu,Sushang,Silver Wolf
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 3,2,10,3,Gepard,Natasha,Seele,Tingyun
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 2,1,10,3,Gepard,Natasha,Seele,Tingyun
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 2,2,10,3,Clara,Bailu,Sushang,Silver Wolf
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 1,1,6,3,Gepard,Seele,Silver Wolf,Tingyun
1ca003a6218411eeb61728c2dd2980ba,Favor of Amber Phase 1,2,6,3,Clara,Bailu,Sushang,Natasha
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 6,1,23,1,Seele,Silver Wolf,March 7th,Fire Trailblazer
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 6,2,23,1,Jing Yuan,Tingyun,Natasha,Clara
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 5,1,14,2,Seele,Natasha,Clara,March 7th
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 5,2,14,2,Asta,Tingyun,Jing Yuan,Fire Trailblazer
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 4,1,12,3,Jing Yuan,Tingyun,March 7th,Fire Trailblazer
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 4,2,12,3,Seele,Silver Wolf,Natasha,Clara
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 3,1,8,3,Jing Yuan,Tingyun,March 7th,Natasha
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 3,2,8,3,Seele,Asta,Clara,Fire Trailblazer
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 2,1,11,3,Seele,Asta,Clara,Fire Trailblazer
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 2,2,11,3,Pela,Tingyun,Jing Yuan,Natasha
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 1,1,9,3,Dan Heng,Tingyun,Jing Yuan,Fire Trailblazer
1ca003a7218411eeb43128c2dd2980ba,Favor of Amber Phase 1,2,9,3,Seele,Asta,Clara,Natasha
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 6,1,25,1,Clara,March 7th,Seele,Tingyun
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 6,2,25,1,Fire Trailblazer,Natasha,Bronya,Serval
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 5,1,15,2,Seele,Bronya,Natasha,Clara
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 5,2,15,2,Serval,Tingyun,March 7th,Fire Trailblazer
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 4,1,12,3,Dan Heng,Serval,Bronya,Fire Trailblazer
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 4,2,12,3,Seele,Tingyun,Natasha,Clara
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 3,1,11,3,Serval,Tingyun,Pela,Natasha
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 3,2,11,3,Seele,Bronya,March 7th,Fire Trailblazer
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 2,1,11,3,Seele,Bronya,March 7th,Clara
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 2,2,11,3,Serval,Tingyun,Pela,Natasha
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 1,1,12,3,Seele,Bronya,Natasha,Fire Trailblazer
1ca003a8218411ee823b28c2dd2980ba,Favor of Amber Phase 1,2,12,3,Clara,March 7th,Tingyun,Serval
1ca003a9218411ee9b4d28c2dd2980ba,Favor of Amber Phase 2,1,17,1,Fire Trailblazer,Seele,Bronya,Tingyun
1ca003a9218411ee9b4d28c2dd2980ba,Favor of Amber Phase 2,2,17,1,Jing Yuan,Natasha,Asta,Pela
1ca003a9218411ee9b4d28c2dd2980ba,Favor of Amber Phase 1,1,16,1,Bronya,Seele,Asta,Natasha
1ca003a9218411ee9b4d28c2dd2980ba,Favor of Amber Phase 1,2,16,1,Clara,March 7th,Fire Trailblazer,Tingyun
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 6,1,34,0,Fire Trailblazer,March 7th,Bronya,Seele
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 6,2,34,0,Natasha,Welt,Tingyun,Serval
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 5,1,20,1,March 7th,Bronya,Welt,Seele
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 5,2,20,1,Fire Trailblazer,Natasha,Tingyun,Serval
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 4,1,18,2,Fire Trailblazer,Bronya,Welt,Serval
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 4,2,18,2,March 7th,Natasha,Tingyun,Seele
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 3,1,15,2,March 7th,Natasha,Welt,Serval
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 3,2,15,2,Fire Trailblazer,Bronya,Tingyun,Seele
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 2,1,11,3,Fire Trailblazer,Bronya,Welt,Seele
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 2,2,11,3,March 7th,Natasha,Tingyun,Serval
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 1,1,11,2,Natasha,Bronya,Tingyun,Serval
1ca003aa218411ee9a6c28c2dd2980ba,Favor of Amber Phase 1,2,11,2,Fire Trailblazer,Clara,Welt,Seele
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 5,1,5,3,Seele,Silver Wolf,Gepard,
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 5,2,5,3,Jing Yuan,Bronya,Bailu,Fire Trailblazer
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 4,1,5,3,Seele,Gepard,Silver Wolf,
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 4,2,5,3,Bailu,Jing Yuan,Bronya,
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 3,1,5,3,Fire Trailblazer,Jing Yuan,Bronya,Bailu
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 3,2,5,3,Seele,Tingyun,Gepard,
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 2,1,2,3,Gepard,Seele,Tingyun,
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 2,2,2,3,Fire Trailblazer,Bailu,Jing Yuan,Bronya
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 1,1,3,3,Jing Yuan,Bronya,Fire Trailblazer,
1ca003ab218411ee913028c2dd2980ba,Favor of Amber Phase 1,2,3,3,Gepard,Seele,Tingyun,Bailu
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 5,1,21,1,Seele,Silver Wolf,Bronya,Natasha
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 5,2,21,1,Serval,Pela,March 7th,Fire Trailblazer
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 4,1,18,2,Serval,Bronya,March 7th,Fire Trailblazer
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 4,2,18,2,Seele,Silver Wolf,Pela,Natasha
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 3,1,14,2,Serval,Pela,March 7th,Natasha
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 3,2,14,2,Seele,Silver Wolf,Bronya,Fire Trailblazer
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 2,1,11,3,Seele,Silver Wolf,March 7th,Fire Trailblazer
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 2,2,11,3,Serval,Pela,Bronya,Natasha
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 1,1,11,3,Seele,Bronya,March 7th,Fire Trailblazer
1ca003ac218411ee86c028c2dd2980ba,Favor of Amber Phase 1,2,11,3,Serval,Silver Wolf,Pela,Natasha
1ca003ad218411ee861d28c2dd2980ba,Favor of Amber Phase 3,1,13,1,Seele,Tingyun,Fire Trailblazer,Gepard
1ca003ad218411ee861d28c2dd2980ba,Favor of Amber Phase 3,2,13,1,Serval,Silver Wolf,Himeko,Natasha
1ca003ad218411ee861d28c2dd2980ba,Favor of Amber Phase 2,1,12,3,Seele,Silver Wolf,Himeko,Gepard
1ca003ad218411ee861d28c2dd2980ba,Favor of Amber Phase 2,2,12,3,Serval,Tingyun,Fire Trailblazer,Natasha
1ca003ad218411ee861d28c2dd2980ba,Favor of Amber Phase 1,1,9,3,Seele,Tingyun,Himeko,Gepard
1ca003ad218411ee861d28c2dd2980ba,Favor of Amber Phase 1,2,9,3,Serval,Silver Wolf,Fire Trailblazer,Natasha
1ca003ae218411ee862328c2dd2980ba,Favor of Amber Phase 3,1,19,2,Dan Heng,Serval,Bailu,March 7th
1ca003ae218411ee862328c2dd2980ba,Favor of Amber Phase 3,2,19,2,Seele,Asta,Natasha,Fire Trailblazer
1ca003ae218411ee862328c2dd2980ba,Favor of Amber Phase 2,1,18,2,Dan Heng,Asta,Natasha,Fire Trailblazer
1ca003ae218411ee862328c2dd2980ba,Favor of Amber Phase 2,2,18,2,Seele,Serval,Bailu,March 7th
1ca003ae218411ee862328c2dd2980ba,Favor of Amber Phase 1,1,14,2,Dan Heng,Asta,Natasha,Fire Trailblazer
1ca003ae218411ee862328c2dd2980ba,Favor of Amber Phase 1,2,14,2,Seele,Sushang,Bailu,March 7th
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 6,1,24,2,Seele,Silver Wolf,Natasha,Fire Trailblazer
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 6,2,24,2,Jing Yuan,Welt,Tingyun,Gepard
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 5,1,22,0,Seele,Dan Heng,Natasha,Fire Trailblazer
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 5,2,22,0,Jing Yuan,Yanqing,Tingyun,Gepard
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 4,1,12,3,Dan Heng,Jing Yuan,Natasha,Fire Trailblazer
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 4,2,12,3,Seele,Silver Wolf,Tingyun,Gepard
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 3,1,11,3,Yanqing,Jing Yuan,Tingyun,Gepard
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 3,2,11,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 2,1,8,3,Seele,Silver Wolf,Natasha,Fire Trailblazer
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 2,2,8,3,Jing Yuan,Yanqing,Tingyun,Gepard
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 1,1,10,3,Dan Heng,Seele,Natasha,Fire Trailblazer
1ca003af218411ee938428c2dd2980ba,Favor of Amber Phase 1,2,10,3,Jing Yuan,Tingyun,Yanqing,Gepard
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 4,1,24,0,Fire Trailblazer,March 7th,Jing Yuan,Welt
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 4,2,24,0,Natasha,Bronya,Sushang,Yanqing
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 3,1,18,2,Yanqing,Sushang,Welt,March 7th
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 3,2,18,2,Jing Yuan,Bronya,Natasha,Fire Trailblazer
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 2,1,13,2,Yanqing,Sushang,Welt,March 7th
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 2,2,13,2,Jing Yuan,Bronya,Natasha,Fire Trailblazer
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 1,1,16,2,Fire Trailblazer,March 7th,Dan Heng,Sushang
1ca003b0218411ee821028c2dd2980ba,Favor of Amber Phase 1,2,16,2,Natasha,Jing Yuan,Welt,Yanqing
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase <unbreak>10</unbreak>,1,20,3,Gepard,Silver Wolf,Tingyun,Yanqing
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase <unbreak>10</unbreak>,2,20,3,Fire Trailblazer,Natasha,Bronya,Seele
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 9,1,19,2,Gepard,Bronya,Silver Wolf,Seele
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 9,2,19,2,Fire Trailblazer,Natasha,Tingyun,Jing Yuan
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 8,1,21,2,Fire Trailblazer,Seele,Bronya,Silver Wolf
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 8,2,21,2,Gepard,Natasha,Tingyun,Jing Yuan
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 7,1,12,3,Fire Trailblazer,Asta,Bronya,Seele
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 7,2,12,3,Gepard,Natasha,Tingyun,Jing Yuan
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 6,1,12,3,Fire Trailblazer,Asta,Bronya,Seele
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 6,2,12,3,Gepard,Natasha,Tingyun,Jing Yuan
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 5,1,9,3,Fire Trailblazer,Asta,Bronya,Seele
1ca003b1218411eebfc128c2dd2980ba,Favor of Amber Phase 5,2,9,3,Gepard,Natasha,Tingyun,Jing Yuan
