uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
c6fd6f23274611f091058878734f76cf,4,1,32400,3,Sparkle,Sunday,Mydei,Huohuo,0,0.0,1.0,0.0,Hierophany
c6fd6f23274611f091058878734f76cf,4,2,30000,3,The Herta,Jade,Robin,Fu Xuan,0,0.0,0.0,0.0,Empty Air
c6fd6fb4274611f0bf6d8878734f76cf,4,1,17920,0,Mydei,Bronya,Blade,Luocha,1,2.0,3.0,1.0,Hollow Hope
c6fd6fb4274611f0bf6d8878734f76cf,4,2,18000,0,Jing Yuan,Sunday,Dan Heng • Imbibitor Lunae,Bailu,0,0.0,4.0,0.0,Empty Air
c6fd712e274611f09a118878734f76cf,4,1,22440,1,Rappa,Aventurine,Ruan Mei,Imaginary Trailblazer,0,0.0,0.0,4.0,Hollow Hope
c6fd712e274611f09a118878734f76cf,4,2,26520,1,Castorice,Blade,Tribbie,Gallagher,0,0.0,0.0,6.0,Hierophany
c6fd71c8274611f0bb4f8878734f76cf,4,1,24920,3,Castorice,Ruan Mei,Robin,Luocha,0,1.0,0.0,0.0,Hierophany
c6fd71c8274611f0bb4f8878734f76cf,4,2,40000,3,The Herta,Ice Trailblazer,Herta,Fu Xuan,0,6.0,6.0,0.0,Empty Air
c6fd7255274611f0a3bd8878734f76cf,4,1,25120,2,Aventurine,Robin,Yunli,Sunday,1,0.0,0.0,0.0,Empty Air
c6fd7255274611f0a3bd8878734f76cf,4,2,32400,2,Fu Xuan,Jade,Castorice,The Herta,0,0.0,1.0,0.0,Empty Air
c6fd75ed274611f082c78878734f76cf,4,1,33200,3,Fugue,Ruan Mei,Rappa,Gallagher,1,1.0,0.0,6.0,Hollow Hope
c6fd75ed274611f082c78878734f76cf,4,2,40000,3,Castorice,Tribbie,Huohuo,Ice Trailblazer,0,0.0,0.0,6.0,Hierophany
c6fd7559274611f08bfe8878734f76cf,4,1,37840,3,Ruan Mei,Rappa,Lingsha,Fugue,1,0.0,0.0,1.0,Hollow Hope
c6fd7559274611f08bfe8878734f76cf,4,2,24040,3,Pela,Aventurine,Jiaoqiu,Acheron,5,0.0,0.0,0.0,Empty Air
c6fd7786274611f0b9c18878734f76cf,4,1,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1.0,1.0,1.0,Hollow Hope
c6fd7786274611f0b9c18878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Tribbie,2,6.0,6.0,1.0,Empty Air
c6fd78aa274611f09aff8878734f76cf,4,1,32600,3,Argenti,Sparkle,Tingyun,Huohuo,0,0.0,6.0,1.0,Empty Air
c6fd78aa274611f09aff8878734f76cf,4,2,34680,3,Castorice,Ice Trailblazer,Ruan Mei,Gallagher,0,6.0,1.0,6.0,Hollow Hope
c6fd793e274611f0a1628878734f76cf,4,1,40000,3,The Herta,Tribbie,Anaxa,Huohuo,2,1.0,0.0,1.0,Empty Air
c6fd793e274611f0a1628878734f76cf,4,2,36480,3,Acheron,Sparkle,Aventurine,Pela,2,2.0,0.0,6.0,Empty Air
c6fd7a6a274611f0937b8878734f76cf,4,1,40000,3,Castorice,Ice Trailblazer,Lingsha,Bronya,2,6.0,1.0,1.0,Hierophany
c6fd7a6a274611f0937b8878734f76cf,4,2,40000,3,The Herta,Jade,Fu Xuan,Yunli,2,0.0,2.0,1.0,Empty Air
c6fd7c24274611f094658878734f76cf,4,1,40000,3,Jade,Yunli,Tribbie,Fu Xuan,1,1.0,1.0,1.0,Empty Air
c6fd7c24274611f094658878734f76cf,4,2,40000,3,Robin,The Herta,Aventurine,Herta,0,2.0,1.0,6.0,Empty Air
c6fd7cb7274611f0aaa48878734f76cf,4,1,27560,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1.0,1.0,6.0,Hollow Hope
c6fd7cb7274611f0aaa48878734f76cf,4,2,35680,3,The Herta,Jade,Ice Trailblazer,Lynx,0,0.0,6.0,6.0,Empty Air
c6fd7e6d274611f0a6248878734f76cf,4,1,28560,2,Rappa,Fugue,Ice Trailblazer,Ruan Mei,0,0.0,6.0,0.0,Hollow Hope
c6fd7e6d274611f0a6248878734f76cf,4,2,28440,2,Acheron,Kafka,Pela,Fu Xuan,0,6.0,6.0,0.0,Empty Air
c6fd80ec274611f0927b8878734f76cf,4,1,39520,3,Acheron,Sparkle,Fu Xuan,Jiaoqiu,2,1.0,1.0,0.0,Empty Air
c6fd80ec274611f0927b8878734f76cf,4,2,40000,3,The Herta,Herta,Robin,Gallagher,0,6.0,0.0,6.0,Empty Air
c6fd8337274611f089828878734f76cf,4,1,29960,2,Mydei,Sunday,Ice Trailblazer,Luocha,0,0.0,6.0,0.0,Empty Air
c6fd8337274611f089828878734f76cf,4,2,26680,2,Anaxa,Bronya,Ruan Mei,Fu Xuan,0,2.0,0.0,1.0,Empty Air
c6fd860b274611f084588878734f76cf,4,1,32920,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1.0,1.0,6.0,Hollow Hope
c6fd860b274611f084588878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,1.0,Hierophany
c6fd86a1274611f086ce8878734f76cf,4,1,40000,3,The Herta,Robin,Ruan Mei,Jade,2,2.0,1.0,0.0,Empty Air
c6fd86a1274611f086ce8878734f76cf,4,2,40000,3,Castorice,Tribbie,Luocha,Ice Trailblazer,2,1.0,0.0,6.0,Hierophany
c6fd8736274611f0ab458878734f76cf,4,1,40000,3,Castorice,Ruan Mei,Tribbie,Gallagher,1,1.0,0.0,6.0,Hierophany
c6fd8736274611f0ab458878734f76cf,4,2,40000,3,The Herta,Serval,Ice Trailblazer,Huohuo,0,6.0,6.0,0.0,Empty Air
c729f77a274611f09ad08878734f76cf,4,1,40000,3,The Herta,Anaxa,Aventurine,Tribbie,0,0.0,0.0,1.0,Empty Air
c729f77a274611f09ad08878734f76cf,4,2,30000,3,Castorice,Ice Trailblazer,Ruan Mei,Gallagher,0,6.0,0.0,6.0,Hierophany
c6fd8bec274611f0931c8878734f76cf,4,1,25800,3,Acheron,Kafka,Aventurine,Black Swan,0,0.0,0.0,1.0,Empty Air
c6fd8bec274611f0931c8878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Luocha,2,1.0,6.0,1.0,Hierophany
c6fd8e4d274611f08c758878734f76cf,4,1,27680,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0.0,6.0,6.0,Empty Air
c6fd8e4d274611f08c758878734f76cf,4,2,40000,3,Castorice,Sunday,Ice Trailblazer,Luocha,2,1.0,6.0,0.0,Hierophany
c6fd90a5274611f091b38878734f76cf,4,1,33360,3,Sunday,Mydei,Tribbie,Luocha,0,0.0,0.0,0.0,Hierophany
c6fd90a5274611f091b38878734f76cf,4,2,26640,3,Ruan Mei,Castorice,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fd92ff274611f093238878734f76cf,4,1,24800,2,Kafka,Acheron,Black Swan,Fu Xuan,0,0.0,0.0,0.0,Empty Air
c6fd92ff274611f093238878734f76cf,4,2,31680,2,Herta,The Herta,Robin,Aventurine,6,0.0,0.0,0.0,Empty Air
c6fd9439274611f097188878734f76cf,4,1,29960,3,Castorice,Mydei,Ice Trailblazer,Luocha,0,0.0,6.0,1.0,Hierophany
c6fd9439274611f097188878734f76cf,4,2,34120,3,The Herta,Herta,Tribbie,Aventurine,0,6.0,0.0,0.0,Hierophany
c6fd9605274611f0bfa18878734f76cf,4,1,26600,3,Acheron,Jiaoqiu,Fugue,Gallagher,0,0.0,0.0,6.0,Empty Air
c6fd9605274611f0bfa18878734f76cf,4,2,40000,3,The Herta,Herta,Tribbie,Huohuo,0,6.0,0.0,0.0,Empty Air
c6fd9abd274611f09f3c8878734f76cf,4,1,40000,3,Argenti,Robin,Ruan Mei,Ice Trailblazer,1,2.0,1.0,6.0,Empty Air
c6fd9abd274611f09f3c8878734f76cf,4,2,34560,3,Aglaea,Tribbie,Sunday,Bronya,0,0.0,0.0,1.0,Hierophany
c6fd9c0a274611f089598878734f76cf,4,1,26920,3,Castorice,Ice Trailblazer,Luocha,Robin,0,6.0,0.0,0.0,Hierophany
c6fd9c0a274611f089598878734f76cf,4,2,40000,3,Tribbie,Herta,The Herta,Fu Xuan,0,6.0,0.0,0.0,Empty Air
c729f7dd274611f0bf2e8878734f76cf,4,1,27400,3,Castorice,Tribbie,Sunday,Luocha,0,0.0,1.0,0.0,Hierophany
c729f7dd274611f0bf2e8878734f76cf,4,2,40000,3,Jade,The Herta,Robin,Gallagher,0,0.0,0.0,6.0,Empty Air
c6fd9dd7274611f0a5b68878734f76cf,4,1,24640,3,Herta,Topaz & Numby,Robin,Aventurine,6,0.0,6.0,0.0,Hollow Hope
c6fd9dd7274611f0a5b68878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,1.0,6.0,6.0,Hierophany
c6fd9efe274611f093878878734f76cf,4,1,40000,3,Castorice,Tribbie,Ice Trailblazer,Luocha,0,0.0,6.0,0.0,Hierophany
c6fd9efe274611f093878878734f76cf,4,2,29400,3,The Herta,Serval,Robin,Huohuo,0,6.0,0.0,0.0,Empty Air
c6fda148274611f0a4198878734f76cf,4,1,32920,3,Luocha,Castorice,Ice Trailblazer,Tribbie,0,0.0,6.0,0.0,Hierophany
c6fda148274611f0a4198878734f76cf,4,2,36440,3,The Herta,Aventurine,Robin,Jade,0,1.0,1.0,0.0,Hollow Hope
c6fda1db274611f0bc5e8878734f76cf,4,1,26120,3,Rappa,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0.0,6.0,6.0,Hollow Hope
c6fda1db274611f0bc5e8878734f76cf,4,2,40000,3,The Herta,Tribbie,Sunday,Jade,1,0.0,0.0,0.0,Empty Air
c6fda314274611f0a4b88878734f76cf,4,1,24600,3,Sunday,Mydei,Clara,Luocha,0,0.0,0.0,0.0,Hierophany
c6fda314274611f0a4b88878734f76cf,4,2,40000,3,The Herta,Ice Trailblazer,Tribbie,Herta,0,6.0,0.0,6.0,Empty Air
c6fda39d274611f082b58878734f76cf,4,1,31000,3,Rappa,Ruan Mei,Lingsha,Fugue,0,0.0,0.0,0.0,Hollow Hope
c6fda39d274611f082b58878734f76cf,4,2,40000,3,The Herta,Tribbie,Ice Trailblazer,Herta,0,0.0,6.0,6.0,Empty Air
c6fdaf96274611f0a8668878734f76cf,4,1,37960,3,The Herta,Sunday,Aventurine,Herta,0,0.0,0.0,6.0,Empty Air
c6fdaf96274611f0a8668878734f76cf,4,2,39040,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fdb051274611f0a6d18878734f76cf,4,1,40000,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1.0,0.0,6.0,Hollow Hope
c6fdb051274611f0a6d18878734f76cf,4,2,40000,3,Robin,Yunli,Tribbie,Aventurine,1,0.0,1.0,0.0,Empty Air
c6fdb0f2274611f0819f8878734f76cf,4,1,26600,3,Robin,Argenti,Aventurine,Tribbie,0,0.0,1.0,0.0,Empty Air
c6fdb0f2274611f0819f8878734f76cf,4,2,40000,3,The Herta,Fu Xuan,Herta,Ice Trailblazer,0,1.0,6.0,6.0,Hollow Hope
c6fdb190274611f08c988878734f76cf,4,1,40000,3,Anaxa,Sunday,Robin,Luocha,0,0.0,0.0,1.0,Empty Air
c6fdb190274611f08c988878734f76cf,4,2,40000,3,The Herta,Tribbie,Herta,Gallagher,0,1.0,6.0,6.0,Empty Air
c6fdb241274611f085018878734f76cf,4,1,30160,3,Clara,Luocha,Robin,Sunday,3,0.0,2.0,1.0,Empty Air
c6fdb241274611f085018878734f76cf,4,2,34600,3,Jiaoqiu,Aventurine,Pela,Acheron,0,1.0,6.0,0.0,Empty Air
c6fdb2db274611f094a08878734f76cf,4,1,25040,3,Castorice,Ruan Mei,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fdb2db274611f094a08878734f76cf,4,2,40000,3,The Herta,Tribbie,Herta,Aventurine,0,1.0,6.0,0.0,Empty Air
c6fdb36f274611f0b9828878734f76cf,4,1,40000,3,Anaxa,Sunday,Robin,Huohuo,1,0.0,0.0,0.0,Empty Air
c6fdb36f274611f0b9828878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,1.0,6.0,6.0,Hierophany
c6fdb48b274611f09e938878734f76cf,4,1,26280,2,Rappa,Fugue,Ruan Mei,Huohuo,0,0.0,0.0,1.0,Hollow Hope
c6fdb48b274611f09e938878734f76cf,4,2,25880,2,Acheron,Black Swan,Sparkle,Fu Xuan,2,2.0,0.0,0.0,Empty Air
c6fdbe57274611f0957e8878734f76cf,4,1,40000,3,Rappa,Ruan Mei,Fugue,Lingsha,0,1.0,0.0,1.0,Hollow Hope
c6fdbe57274611f0957e8878734f76cf,4,2,40000,3,The Herta,Herta,Sparkle,Huohuo,0,6.0,6.0,1.0,Empty Air
c6fdc1f1274611f0a8098878734f76cf,4,1,24120,3,Ruan Mei,Firefly,Lingsha,Fugue,1,1.0,0.0,0.0,Hollow Hope
c6fdc1f1274611f0a8098878734f76cf,4,2,36640,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0,Hierophany
c6fdc336274611f087918878734f76cf,4,1,24120,3,Castorice,Yunli,Tribbie,Luocha,0,0.0,0.0,1.0,Hierophany
c6fdc336274611f087918878734f76cf,4,2,40000,3,The Herta,Jade,Ruan Mei,Lingsha,0,1.0,1.0,0.0,Empty Air
c6fdc4dc274611f09d7a8878734f76cf,4,1,40000,3,The Herta,Aventurine,Robin,Herta,0,0.0,1.0,6.0,Empty Air
c6fdc4dc274611f09d7a8878734f76cf,4,2,34560,3,Ice Trailblazer,Ruan Mei,Gallagher,Castorice,6,1.0,6.0,0.0,Hierophany
c6fdc615274611f0aef58878734f76cf,4,1,25000,3,Castorice,Ice Trailblazer,Ruan Mei,Gallagher,0,6.0,0.0,6.0,Hierophany
c6fdc615274611f0aef58878734f76cf,4,2,40000,3,Serval,The Herta,Robin,Fu Xuan,6,3.0,0.0,0.0,Empty Air
c6fdc73a274611f0aa778878734f76cf,4,1,40000,3,Huohuo,Tribbie,Castorice,Ruan Mei,0,1.0,2.0,1.0,Hierophany
c6fdc73a274611f0aa778878734f76cf,4,2,40000,3,The Herta,Herta,Fu Xuan,Ice Trailblazer,0,6.0,0.0,5.0,Empty Air
c6fdc7cb274611f08a418878734f76cf,4,1,32360,3,Castorice,Ruan Mei,Ice Trailblazer,Lingsha,1,0.0,6.0,0.0,Hierophany
c6fdc7cb274611f08a418878734f76cf,4,2,40000,3,The Herta,Herta,Sunday,Aventurine,0,6.0,0.0,0.0,Empty Air
c6fdc8ef274611f0a0c58878734f76cf,4,1,35760,3,The Herta,Herta,Robin,Huohuo,0,6.0,0.0,0.0,Empty Air
c6fdc8ef274611f0a0c58878734f76cf,4,2,24840,3,Castorice,Ruan Mei,Ice Trailblazer,Gallagher,0,1.0,6.0,6.0,Hierophany
c6fdca17274611f0ac688878734f76cf,4,1,40000,3,Lingsha,Ice Trailblazer,Tribbie,Castorice,0,6.0,1.0,2.0,Hierophany
c6fdca17274611f0ac688878734f76cf,4,2,40000,3,The Herta,Aventurine,Robin,Jade,2,0.0,1.0,0.0,Empty Air
c6fdcd01274611f0bfd48878734f76cf,4,1,26720,3,Castorice,Ruan Mei,Ice Trailblazer,Gallagher,0,1.0,6.0,6.0,Hierophany
c6fdcd01274611f0bfd48878734f76cf,4,2,38680,3,The Herta,Herta,Robin,Aventurine,0,6.0,1.0,0.0,Empty Air
c6fdcc6d274611f09d068878734f76cf,4,1,15640,1,Mydei,Fugue,Ruan Mei,Aventurine,0,0.0,0.0,0.0,Hollow Hope
c6fdcc6d274611f09d068878734f76cf,4,2,27920,1,Castorice,Bronya,Ice Trailblazer,Lingsha,0,2.0,6.0,0.0,Empty Air
c6fdcff2274611f084908878734f76cf,4,1,40000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,1,1.0,6.0,6.0,Hierophany
c6fdcff2274611f084908878734f76cf,4,2,34080,3,Jade,Robin,Herta,Lingsha,0,0.0,6.0,1.0,Empty Air
c6fdcf5e274611f0862d8878734f76cf,4,1,40000,3,Aventurine,Robin,The Herta,Jade,0,1.0,2.0,0.0,Empty Air
c6fdcf5e274611f0862d8878734f76cf,4,2,27960,3,Fu Xuan,Castorice,Sparkle,Anaxa,1,0.0,2.0,0.0,Hierophany
c6fdd231274611f09c168878734f76cf,4,1,40000,3,Lingsha,Sunday,Robin,Tribbie,0,0.0,0.0,0.0,Empty Air
c6fdd231274611f09c168878734f76cf,4,2,40000,3,Castorice,Ruan Mei,Ice Trailblazer,Gallagher,2,1.0,6.0,6.0,Hierophany
c6fdd3ec274611f0b5388878734f76cf,4,1,40000,3,The Herta,Tribbie,Sunday,Argenti,2,0.0,1.0,0.0,Empty Air
c6fdd3ec274611f0b5388878734f76cf,4,2,40000,3,Jade,Robin,Aventurine,Herta,0,1.0,0.0,6.0,Empty Air
c6fdd4fa274611f0b5808878734f76cf,4,1,37200,3,The Herta,Anaxa,Ruan Mei,Huohuo,1,0.0,2.0,1.0,Empty Air
c6fdd4fa274611f0b5808878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Jiaoqiu,Gallagher,2,6.0,2.0,6.0,Hierophany
c6fdd6c8274611f0ae308878734f76cf,4,1,17800,2,Yunli,Sunday,Gallagher,Tribbie,0,0.0,5.0,0.0,Empty Air
c6fdd6c8274611f0ae308878734f76cf,4,2,37400,2,The Herta,Ice Trailblazer,Herta,Lingsha,0,6.0,6.0,0.0,Empty Air
c6fdd7f2274611f0aa068878734f76cf,4,1,38160,3,Castorice,Mydei,Luocha,Tribbie,0,0.0,0.0,0.0,Hierophany
c6fdd7f2274611f0aa068878734f76cf,4,2,40000,3,Jade,Argenti,Gallagher,Robin,0,0.0,6.0,0.0,Empty Air
c6fdda45274611f098508878734f76cf,4,1,33000,3,Sunday,Ruan Mei,Huohuo,Mydei,0,1.0,0.0,0.0,Hierophany
c6fdda45274611f098508878734f76cf,4,2,40000,3,Ice Trailblazer,Luocha,Tribbie,Castorice,6,0.0,0.0,2.0,Hierophany
c6fddb6d274611f0a8a88878734f76cf,4,1,31840,3,Fugue,Ruan Mei,Lingsha,Rappa,0,0.0,0.0,0.0,Hollow Hope
c6fddb6d274611f0a8a88878734f76cf,4,2,34560,3,Tribbie,Castorice,Gallagher,Ice Trailblazer,0,0.0,6.0,6.0,Hierophany
c6fdddcb274611f085e18878734f76cf,4,1,34360,3,Feixiao,Aventurine,Robin,Tribbie,1,2.0,0.0,0.0,Hierophany
c6fdddcb274611f085e18878734f76cf,4,2,30080,3,Castorice,Ice Trailblazer,Sunday,Luocha,0,6.0,0.0,0.0,Empty Air
c6fde038274611f09dc58878734f76cf,4,1,27640,3,Fugue,Ruan Mei,Lingsha,Firefly,0,1.0,0.0,0.0,Hollow Hope
c6fde038274611f09dc58878734f76cf,4,2,35360,3,Castorice,Ice Trailblazer,Gallagher,Robin,0,6.0,6.0,1.0,Hierophany
c6fde31e274611f0a40a8878734f76cf,4,1,28360,2,The Herta,Fu Xuan,Robin,Herta,0,0.0,0.0,6.0,Empty Air
c6fde31e274611f0a40a8878734f76cf,4,2,29200,2,Castorice,Ice Trailblazer,Ruan Mei,Gallagher,0,6.0,0.0,6.0,Hierophany
c6fde462274611f0afbc8878734f76cf,4,1,32920,3,Acheron,Jiaoqiu,Aventurine,Kafka,0,0.0,0.0,0.0,Empty Air
c6fde462274611f0afbc8878734f76cf,4,2,40000,3,Ice Trailblazer,Castorice,Tribbie,Gallagher,6,2.0,0.0,6.0,Hierophany
c6fde6a3274611f0b4a08878734f76cf,4,1,40000,3,Ice Trailblazer,Mydei,Sunday,Jiaoqiu,6,1.0,0.0,0.0,Empty Air
c6fde6a3274611f0b4a08878734f76cf,4,2,40000,3,Fu Xuan,Tribbie,Herta,The Herta,0,1.0,6.0,0.0,Empty Air
c6fde737274611f081368878734f76cf,4,1,29560,3,Huohuo,Yunli,Clara,Robin,0,1.0,1.0,0.0,Empty Air
c6fde737274611f081368878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fde941274611f095628878734f76cf,4,1,32760,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6.0,0.0,6.0,Hierophany
c6fde941274611f095628878734f76cf,4,2,40000,3,The Herta,Herta,Robin,Lingsha,0,6.0,0.0,0.0,Empty Air
c6fdebc8274611f081598878734f76cf,4,1,40000,3,The Herta,Aventurine,Robin,Argenti,0,1.0,0.0,0.0,Empty Air
c6fdebc8274611f081598878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,1.0,0.0,Hierophany
c6fdecfe274611f091bc8878734f76cf,4,1,40000,3,Mydei,Sunday,Ice Trailblazer,Luocha,1,0.0,6.0,0.0,Empty Air
c6fdecfe274611f091bc8878734f76cf,4,2,33000,3,Anaxa,Herta,Bronya,Aventurine,0,6.0,1.0,0.0,Empty Air
c6fdee25274611f0a5878878734f76cf,4,1,22880,2,Castorice,Mydei,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fdee25274611f0a5878878734f76cf,4,2,32000,2,The Herta,Herta,Robin,Aventurine,0,6.0,0.0,0.0,Empty Air
c6fdef49274611f0b0d68878734f76cf,4,1,40000,3,Castorice,Tribbie,Ice Trailblazer,Luocha,2,1.0,6.0,0.0,Hierophany
c6fdef49274611f0b0d68878734f76cf,4,2,40000,3,The Herta,Jade,Robin,Lingsha,0,0.0,1.0,0.0,Empty Air
c6fdf06f274611f0b6028878734f76cf,4,1,40000,3,Aventurine,Sparkle,Jiaoqiu,Acheron,6,6.0,6.0,6.0,Hollow Hope
c6fdf06f274611f0b6028878734f76cf,4,2,40000,3,Ruan Mei,Lingsha,Fugue,Firefly,6,6.0,6.0,6.0,Hollow Hope
c6fdfa40274611f0878c8878734f76cf,4,1,34960,2,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fdfa40274611f0878c8878734f76cf,4,2,21840,2,Jingliu,Sunday,Herta,Huohuo,0,0.0,6.0,0.0,Empty Air
c6fe0430274611f09ffa8878734f76cf,4,1,26520,3,Ice Trailblazer,Ruan Mei,Gallagher,Castorice,6,1.0,6.0,0.0,Hierophany
c6fe0430274611f09ffa8878734f76cf,4,2,40000,3,Tribbie,Jade,Aventurine,The Herta,0,0.0,0.0,0.0,Empty Air
c6fe0dc7274611f0a3c88878734f76cf,4,1,23440,3,Imaginary Trailblazer,Gallagher,Ruan Mei,Fugue,6,6.0,0.0,0.0,Hollow Hope
c6fe0dc7274611f0a3c88878734f76cf,4,2,40000,3,The Herta,Herta,Tribbie,Aventurine,0,6.0,0.0,0.0,Empty Air
c6fe0e74274611f08e0f8878734f76cf,4,1,29160,3,Castorice,Ruan Mei,Ice Trailblazer,Luocha,0,1.0,6.0,0.0,Hierophany
c6fe0e74274611f08e0f8878734f76cf,4,2,40000,3,The Herta,Jade,Sunday,Huohuo,0,0.0,0.0,0.0,Empty Air
c6fe0f10274611f0b6a48878734f76cf,4,1,38320,3,Rappa,Ruan Mei,Lingsha,Fugue,0,1.0,1.0,0.0,Hollow Hope
c6fe0f10274611f0b6a48878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0,Hierophany
c6fe0fa6274611f086a88878734f76cf,4,1,40000,3,Lingsha,Sunday,Herta,The Herta,0,0.0,6.0,0.0,Empty Air
c6fe0fa6274611f086a88878734f76cf,4,2,40000,3,Luocha,Tribbie,Castorice,Ice Trailblazer,0,0.0,0.0,6.0,Hierophany
c6fe1406274611f088348878734f76cf,4,1,32440,3,Acheron,Jiaoqiu,Sunday,Gallagher,2,0.0,1.0,6.0,Empty Air
c6fe1406274611f088348878734f76cf,4,2,40000,3,The Herta,Ice Trailblazer,Aventurine,Herta,0,6.0,0.0,6.0,Empty Air
c6fe14a3274611f08ea88878734f76cf,4,1,24000,3,Aventurine,Clara,Tingyun,Robin,0,1.0,6.0,0.0,Empty Air
c6fe14a3274611f08ea88878734f76cf,4,2,40000,3,The Herta,Tribbie,Herta,Gallagher,2,1.0,6.0,6.0,Empty Air
c6fe1531274611f08aee8878734f76cf,4,1,33040,3,Lingsha,Fugue,Ruan Mei,Imaginary Trailblazer,1,1.0,1.0,6.0,Hollow Hope
c6fe1531274611f08aee8878734f76cf,4,2,40000,3,Anaxa,Sunday,Sparkle,Luocha,1,1.0,1.0,0.0,Empty Air
c6fe15c5274611f0abfe8878734f76cf,4,1,40000,3,Dan Heng • Imbibitor Lunae,Huohuo,Sunday,Robin,6,0.0,0.0,2.0,Empty Air
c6fe15c5274611f0abfe8878734f76cf,4,2,40000,3,Herta,Ruan Mei,Tribbie,Sparkle,6,1.0,6.0,6.0,Empty Air
c6fe16e5274611f09fab8878734f76cf,4,1,29840,3,Acheron,Sparkle,Fu Xuan,Jiaoqiu,2,0.0,0.0,0.0,Empty Air
c6fe16e5274611f09fab8878734f76cf,4,2,40000,3,Castorice,Tribbie,Lingsha,Ice Trailblazer,2,1.0,0.0,6.0,Hierophany
