uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,buff
8118a0600c4f11ef80b228c2dd2980ba,4,1,34090,3,Himeko,Ruan Mei,Herta,Huohuo,Examination
8118a0600c4f11ef80b228c2dd2980ba,4,2,31855,3,Acheron,Welt,Aventurine,Pela,Reductio ad Absurdum
8118a0610c4f11efa6f628c2dd2980ba,4,1,34662,2,Argenti,Herta,Ruan Mei,Blade,Examination
8118a0610c4f11efa6f628c2dd2980ba,4,2,19138,2,Aventurine,Yanqing,Jing Yuan,Tingyun,Examination
8118a0620c4f11efa1a128c2dd2980ba,4,1,33938,3,Bailu,Ruan Mei,Herta,Himeko,Examination
8118a0620c4f11efa1a128c2dd2980ba,4,2,28625,3,Gallagher,Bronya,Pela,Acheron,Reductio ad Absurdum
8118a0630c4f11efb34628c2dd2980ba,4,1,40000,3,Himeko,Pela,Ruan Mei,Blade,Extrapolation
8118a0630c4f11efb34628c2dd2980ba,4,2,40000,3,Sparkle,Herta,Tingyun,Bronya,Extrapolation
8118a0640c4f11efa5e128c2dd2980ba,4,1,40000,3,Herta,Sparkle,Tingyun,Ruan Mei,Examination
8118a0640c4f11efa5e128c2dd2980ba,4,2,29323,3,Acheron,Bronya,Silver Wolf,Pela,Reductio ad Absurdum
8118a0650c4f11ef8d4d28c2dd2980ba,4,1,31215,3,Himeko,Herta,Clara,Fu Xuan,Examination
8118a0650c4f11ef8d4d28c2dd2980ba,4,2,31707,3,Dr. Ratio,March 7th,Aventurine,Kafka,Examination
8118a0660c4f11efb10728c2dd2980ba,4,1,40000,3,Bronya,Blade,Himeko,Herta,Extrapolation
8118a0660c4f11efb10728c2dd2980ba,4,2,35625,3,Black Swan,Kafka,Acheron,Luocha,Reductio ad Absurdum
8118a0670c4f11efb47428c2dd2980ba,4,1,37310,3,Ruan Mei,Himeko,Aventurine,Herta,Examination
8118a0670c4f11efb47428c2dd2980ba,4,2,24218,3,Pela,Acheron,Bronya,Gallagher,Reductio ad Absurdum
8118a0680c4f11ef9f1a28c2dd2980ba,4,1,20584,3,Bronya,Argenti,Sparkle,Luocha,Reductio ad Absurdum
8118a0680c4f11ef9f1a28c2dd2980ba,4,2,40000,3,Acheron,Black Swan,Ruan Mei,Fu Xuan,Reductio ad Absurdum
8118a0690c4f11ef9eb328c2dd2980ba,4,1,26942,3,Fu Xuan,Ruan Mei,Himeko,Topaz & Numby,Examination
8118a0690c4f11ef9eb328c2dd2980ba,4,2,40000,3,Aventurine,Black Swan,Acheron,Kafka,Extrapolation
8118a06a0c4f11efafee28c2dd2980ba,4,1,34475,3,Aventurine,Ruan Mei,Topaz & Numby,Dr. Ratio,Examination
8118a06a0c4f11efafee28c2dd2980ba,4,2,27537,3,Luocha,Tingyun,Bronya,Jing Yuan,Extrapolation
8118a06b0c4f11efa08a28c2dd2980ba,4,1,33300,3,Herta,Topaz & Numby,March 7th,Blade,Examination
8118a06b0c4f11efa08a28c2dd2980ba,4,2,32105,3,Aventurine,Clara,Dr. Ratio,Jing Yuan,Examination
8118a06c0c4f11efb7c728c2dd2980ba,4,1,33681,3,Herta,Pela,Sparkle,Ruan Mei,Extrapolation
8118a06c0c4f11efb7c728c2dd2980ba,4,2,28120,3,Dr. Ratio,Topaz & Numby,Bronya,Fu Xuan,Examination
8118a06d0c4f11efaf8b28c2dd2980ba,4,1,34202,3,Fu Xuan,Ruan Mei,Himeko,Herta,Examination
8118a06d0c4f11efaf8b28c2dd2980ba,4,2,35429,3,Sparkle,Aventurine,Pela,Acheron,Reductio ad Absurdum
8118a06e0c4f11ef96c628c2dd2980ba,4,1,40000,3,Ruan Mei,Himeko,Herta,Aventurine,Extrapolation
8118a06e0c4f11ef96c628c2dd2980ba,4,2,40000,3,Acheron,Fu Xuan,Pela,Sparkle,Reductio ad Absurdum
8118a06f0c4f11efac5c28c2dd2980ba,4,1,32580,3,Himeko,Herta,Fu Xuan,Asta,Examination
8118a06f0c4f11efac5c28c2dd2980ba,4,2,40000,3,Jing Yuan,Luocha,Ruan Mei,Dr. Ratio,Extrapolation
8118a0700c4f11ef96da28c2dd2980ba,4,1,40000,3,Herta,Himeko,Ruan Mei,Fu Xuan,Examination
8118a0700c4f11ef96da28c2dd2980ba,4,2,24905,3,Topaz & Numby,Clara,Sparkle,Huohuo,Examination
8118a0710c4f11efba3928c2dd2980ba,4,1,38185,3,Himeko,Herta,Ruan Mei,Asta,Examination
8118a0710c4f11efba3928c2dd2980ba,4,2,33370,3,Jing Yuan,Bronya,Sparkle,Aventurine,Reductio ad Absurdum
8118a0720c4f11ef9ea428c2dd2980ba,4,1,28078,1,Blade,Himeko,Ruan Mei,Jing Yuan,Examination
8118a0720c4f11ef9ea428c2dd2980ba,4,2,19689,1,Acheron,Welt,Pela,Fu Xuan,Reductio ad Absurdum
8118a0730c4f11efb14a28c2dd2980ba,4,1,31180,3,Huohuo,Herta,Topaz & Numby,Clara,Examination
8118a0730c4f11efb14a28c2dd2980ba,4,2,38115,3,Fu Xuan,Acheron,Ruan Mei,Kafka,Reductio ad Absurdum
8118a0740c4f11ef9f7b28c2dd2980ba,4,1,20166,3,Himeko,Herta,Blade,Gallagher,Examination
8118a0740c4f11ef9f7b28c2dd2980ba,4,2,40000,3,Tingyun,Jing Yuan,Sparkle,Fu Xuan,Extrapolation
8118a0750c4f11efa59928c2dd2980ba,4,1,40000,3,Huohuo,Ruan Mei,Himeko,Herta,Examination
8118a0750c4f11efa59928c2dd2980ba,4,2,40000,3,Aventurine,Sparkle,Kafka,Acheron,Reductio ad Absurdum
8118a0760c4f11ef85b628c2dd2980ba,4,1,32845,3,Jing Yuan,Herta,Ruan Mei,Sparkle,Reductio ad Absurdum
8118a0760c4f11ef85b628c2dd2980ba,4,2,32077,3,Acheron,Silver Wolf,Aventurine,Pela,Reductio ad Absurdum
8118a0770c4f11efb7a028c2dd2980ba,4,1,36680,3,Herta,Himeko,Ruan Mei,Fire Trailblazer,Extrapolation
8118a0770c4f11efb7a028c2dd2980ba,4,2,36215,3,Acheron,Black Swan,Kafka,Fu Xuan,Reductio ad Absurdum
8118a0780c4f11ef8f0528c2dd2980ba,4,1,40000,3,Himeko,Asta,Herta,Ruan Mei,Extrapolation
8118a0780c4f11ef8f0528c2dd2980ba,4,2,40000,3,Acheron,Kafka,Aventurine,Black Swan,Reductio ad Absurdum
8118a0790c4f11efa9c228c2dd2980ba,4,1,40000,3,Topaz & Numby,Herta,Ruan Mei,March 7th,Examination
8118a0790c4f11efa9c228c2dd2980ba,4,2,34913,3,Acheron,Guinaifen,Pela,Gepard,Reductio ad Absurdum
8118a07a0c4f11efbb6a28c2dd2980ba,4,1,34645,3,Herta,Bronya,Sparkle,Tingyun,Extrapolation
8118a07a0c4f11efbb6a28c2dd2980ba,4,2,28328,3,Dr. Ratio,Clara,Aventurine,March 7th,Examination
8118a07b0c4f11ef884928c2dd2980ba,4,1,40000,3,Luocha,Ruan Mei,Himeko,Bronya,Extrapolation
8118a07b0c4f11ef884928c2dd2980ba,4,2,40000,3,Fu Xuan,Sparkle,Acheron,Pela,Reductio ad Absurdum
8118a07c0c4f11efa22128c2dd2980ba,4,1,35670,3,Himeko,Herta,Ruan Mei,Fu Xuan,Extrapolation
8118a07c0c4f11efa22128c2dd2980ba,4,2,38290,3,Jing Yuan,Sparkle,Tingyun,Huohuo,Extrapolation
8118a07d0c4f11ef8f9428c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Tingyun,Extrapolation
8118a07d0c4f11ef8f9428c2dd2980ba,4,2,36005,3,Acheron,Pela,Black Swan,Bronya,Reductio ad Absurdum
8118a07e0c4f11efb82328c2dd2980ba,4,1,27490,2,Himeko,Herta,Ruan Mei,Gallagher,Examination
8118a07e0c4f11efb82328c2dd2980ba,4,2,23580,2,Acheron,Pela,Silver Wolf,Aventurine,Reductio ad Absurdum
8118a07f0c4f11ef93e028c2dd2980ba,4,1,37240,3,Himeko,Herta,Ruan Mei,Huohuo,Extrapolation
8118a07f0c4f11ef93e028c2dd2980ba,4,2,31521,3,Acheron,Bronya,Pela,Fu Xuan,Reductio ad Absurdum
8118a0800c4f11efb04228c2dd2980ba,4,1,38185,3,Jing Yuan,Tingyun,Sparkle,Ruan Mei,Extrapolation
8118a0800c4f11efb04228c2dd2980ba,4,2,23715,3,Acheron,Silver Wolf,Gepard,Pela,Reductio ad Absurdum
8118a0810c4f11ef971b28c2dd2980ba,4,1,22516,3,Jingliu,Silver Wolf,Ruan Mei,Kafka,Examination
8118a0810c4f11ef971b28c2dd2980ba,4,2,40000,3,Acheron,Sparkle,Pela,Blade,Reductio ad Absurdum
8118a0820c4f11efb04a28c2dd2980ba,4,1,36995,3,Himeko,Herta,Ruan Mei,Asta,Extrapolation
8118a0820c4f11efb04a28c2dd2980ba,4,2,25872,3,Jing Yuan,Tingyun,Sparkle,Fu Xuan,Extrapolation
8118a0830c4f11ef9fa628c2dd2980ba,4,1,40000,3,Himeko,Herta,Sparkle,Bronya,Extrapolation
8118a0830c4f11ef9fa628c2dd2980ba,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,Reductio ad Absurdum
8118a0840c4f11efa54f28c2dd2980ba,4,1,36540,3,Herta,Asta,Bronya,Tingyun,Extrapolation
8118a0840c4f11efa54f28c2dd2980ba,4,2,25510,3,Aventurine,Clara,March 7th,Ruan Mei,Examination
8118a0850c4f11efa4d028c2dd2980ba,4,1,36855,3,Himeko,Ruan Mei,Herta,Gallagher,Examination
8118a0850c4f11efa4d028c2dd2980ba,4,2,40000,3,Acheron,Sparkle,Fu Xuan,Pela,Reductio ad Absurdum
8118a0860c4f11ef8f9528c2dd2980ba,4,1,25250,3,Himeko,Herta,Topaz & Numby,Fu Xuan,Examination
8118a0860c4f11ef8f9528c2dd2980ba,4,2,40000,3,Jing Yuan,Aventurine,Clara,Sparkle,Extrapolation
8118a0870c4f11ef879e28c2dd2980ba,4,1,40000,3,Fu Xuan,Himeko,Herta,Sparkle,Examination
8118a0870c4f11ef879e28c2dd2980ba,4,2,25080,3,Gallagher,Acheron,Silver Wolf,Pela,Reductio ad Absurdum
8118a0880c4f11efb3a328c2dd2980ba,4,1,21380,3,Argenti,Bronya,Ruan Mei,Tingyun,Reductio ad Absurdum
8118a0880c4f11efb3a328c2dd2980ba,4,2,40000,3,Acheron,Sparkle,Black Swan,Fu Xuan,Reductio ad Absurdum
8118a0890c4f11ef81b028c2dd2980ba,4,1,40000,3,Himeko,Herta,Topaz & Numby,Ruan Mei,Examination
8118a0890c4f11ef81b028c2dd2980ba,4,2,40000,3,Aventurine,Acheron,Kafka,Black Swan,Reductio ad Absurdum
8118a08a0c4f11ef9c4828c2dd2980ba,4,1,33685,3,Topaz & Numby,Dr. Ratio,Aventurine,Himeko,Examination
8118a08a0c4f11ef9c4828c2dd2980ba,4,2,36960,3,Tingyun,Jing Yuan,Luocha,Sparkle,Extrapolation
8118a08b0c4f11ef96be28c2dd2980ba,4,1,36995,3,Himeko,Herta,Ruan Mei,Pela,Extrapolation
8118a08b0c4f11ef96be28c2dd2980ba,4,2,37835,3,Acheron,Black Swan,Kafka,Fu Xuan,Reductio ad Absurdum
8118a08c0c4f11ef99f228c2dd2980ba,4,1,25795,1,Himeko,Herta,Sparkle,Luocha,Examination
8118a08c0c4f11ef99f228c2dd2980ba,4,2,19171,1,Acheron,Kafka,Sampo,Aventurine,Extrapolation
8118a08d0c4f11efa58028c2dd2980ba,4,1,30372,3,Himeko,Clara,Asta,Herta,Examination
8118a08d0c4f11efa58028c2dd2980ba,4,2,29643,3,Aventurine,Kafka,Dr. Ratio,Tingyun,Examination
8118a08e0c4f11ef913028c2dd2980ba,4,1,29925,3,Herta,Huohuo,Ruan Mei,Argenti,Extrapolation
8118a08e0c4f11ef913028c2dd2980ba,4,2,40000,3,Aventurine,Jing Yuan,Sparkle,Tingyun,Reductio ad Absurdum
8118a08f0c4f11efbed328c2dd2980ba,4,1,40000,3,Herta,Himeko,Ruan Mei,Luocha,Extrapolation
8118a08f0c4f11efbed328c2dd2980ba,4,2,32534,3,Jing Yuan,Fu Xuan,Tingyun,Sparkle,Reductio ad Absurdum
8118a0900c4f11ef9ee928c2dd2980ba,4,1,27435,3,Huohuo,Topaz & Numby,Himeko,Ruan Mei,Examination
8118a0900c4f11ef9ee928c2dd2980ba,4,2,35568,3,Fu Xuan,Acheron,Kafka,Black Swan,Reductio ad Absurdum
8118a0910c4f11ef928228c2dd2980ba,4,1,34520,2,Himeko,Herta,Ruan Mei,Asta,Examination
8118a0910c4f11ef928228c2dd2980ba,4,2,24451,2,Kafka,Black Swan,Sparkle,Tingyun,Extrapolation
8118a0920c4f11ef841728c2dd2980ba,4,1,40000,3,Himeko,Herta,Ruan Mei,Fu Xuan,Examination
8118a0920c4f11ef841728c2dd2980ba,4,2,40000,3,Acheron,Sparkle,Pela,Aventurine,Reductio ad Absurdum
8118c83f0c4f11ef9f9928c2dd2980ba,4,1,40000,3,Topaz & Numby,Sparkle,Clara,Fu Xuan,Extrapolation
8118c83f0c4f11ef9f9928c2dd2980ba,4,2,40000,3,Herta,Kafka,Ruan Mei,Huohuo,Extrapolation
8118c8400c4f11ef810a28c2dd2980ba,4,1,23473,3,Qingque,Tingyun,Sparkle,Huohuo,Reductio ad Absurdum
8118c8400c4f11ef810a28c2dd2980ba,4,2,40000,3,Herta,Fu Xuan,Bronya,Ruan Mei,Extrapolation
8118c8410c4f11ef810d28c2dd2980ba,4,1,36820,3,Tingyun,Ruan Mei,Herta,Himeko,Examination
8118c8410c4f11ef810d28c2dd2980ba,4,2,40000,3,Gepard,Pela,Kafka,Acheron,Reductio ad Absurdum
8118c8420c4f11efa09e28c2dd2980ba,4,1,40000,3,Himeko,Ruan Mei,Topaz & Numby,Herta,Extrapolation
8118c8420c4f11efa09e28c2dd2980ba,4,2,37450,3,Clara,Sparkle,Aventurine,Tingyun,Extrapolation
8118c8430c4f11efb6c328c2dd2980ba,4,1,28892,3,Herta,Ruan Mei,Bronya,Jingliu,Reductio ad Absurdum
8118c8430c4f11efb6c328c2dd2980ba,4,2,32425,3,Jing Yuan,Fu Xuan,Tingyun,Sparkle,Reductio ad Absurdum
8118c8440c4f11ef8e9828c2dd2980ba,4,1,40000,3,Herta,Himeko,Ruan Mei,Tingyun,Extrapolation
8118c8440c4f11ef8e9828c2dd2980ba,4,2,40000,3,Acheron,Silver Wolf,Bronya,Jing Yuan,Reductio ad Absurdum
8118c8450c4f11ef942328c2dd2980ba,4,1,40000,3,Herta,Clara,Ruan Mei,Fu Xuan,Extrapolation
8118c8450c4f11ef942328c2dd2980ba,4,2,40000,3,Jing Yuan,Sparkle,Luocha,Tingyun,Reductio ad Absurdum
8118c8460c4f11efb56828c2dd2980ba,4,1,40000,3,Huohuo,Kafka,Black Swan,Ruan Mei,Reductio ad Absurdum
8118c8460c4f11efb56828c2dd2980ba,4,2,40000,3,Aventurine,Topaz & Numby,Dr. Ratio,Sparkle,Examination
8118c8470c4f11efab1228c2dd2980ba,4,1,40000,3,Herta,Himeko,Ruan Mei,Tingyun,Extrapolation
8118c8470c4f11efab1228c2dd2980ba,4,2,32103,3,Acheron,Pela,Sparkle,Fire Trailblazer,Reductio ad Absurdum
8118c8480c4f11ef88f028c2dd2980ba,4,1,37555,3,Herta,Sparkle,Fu Xuan,Himeko,Extrapolation
8118c8480c4f11ef88f028c2dd2980ba,4,2,35350,3,Black Swan,Acheron,Luocha,Kafka,Reductio ad Absurdum
8118c8490c4f11efb6a028c2dd2980ba,4,1,29578,3,Jing Yuan,Clara,Blade,Bronya,Extrapolation
8118c8490c4f11efb6a028c2dd2980ba,4,2,32205,3,Acheron,Silver Wolf,Gepard,Sparkle,Reductio ad Absurdum
8118c84a0c4f11efb3bd28c2dd2980ba,4,1,40000,3,Herta,Himeko,Gallagher,Ruan Mei,Extrapolation
8118c84a0c4f11efb3bd28c2dd2980ba,4,2,40000,3,Acheron,Pela,Bronya,Tingyun,Reductio ad Absurdum
8118c84b0c4f11ef84e128c2dd2980ba,4,1,40000,3,Ruan Mei,Himeko,Herta,Pela,Extrapolation
8118c84b0c4f11ef84e128c2dd2980ba,4,2,40000,3,Acheron,Aventurine,Kafka,Black Swan,Reductio ad Absurdum
8118c84c0c4f11ef853228c2dd2980ba,4,1,40000,3,Ruan Mei,Himeko,Aventurine,Herta,Extrapolation
