uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
d94e4dcb781111efa8958878734f76cf,4,1,3234,2,Ruan Mei,Blade,Jingliu,Luocha,0.0,0.0,0.0,0.0,Grand Gamble
d94e4dcb781111efa8958878734f76cf,4,2,3250,2,Acheron,Guinaifen,Pela,Gallagher,0.0,3.0,6.0,6.0,Sweeping Force
d94e4dcc781111efaf648878734f76cf,4,1,2594,2,Blade,Jingliu,Ruan Mei,Luocha,0.0,0.0,0.0,0.0,Turn of Luck
d94e4dcc781111efaf648878734f76cf,4,2,2858,2,Acheron,Jiaoqiu,Gallagher,Pela,1.0,0.0,6.0,6.0,Sweeping Force
d94e4dcd781111ef8d8d8878734f76cf,4,1,3512,3,Jingliu,Bronya,Ruan Mei,Fu Xuan,1.0,0.0,0.0,0.0,Grand Gamble
d94e4dcd781111ef8d8d8878734f76cf,4,2,3605,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2.0,0.0,1.0,0.0,Sweeping Force
d94e4dce781111efae678878734f76cf,4,1,3457,3,Feixiao,Aventurine,Robin,Topaz & Numby,0.0,1.0,0.0,0.0,Turn of Luck
d94e4dce781111efae678878734f76cf,4,2,3306,3,Kafka,Black Swan,Jiaoqiu,Huohuo,0.0,0.0,0.0,1.0,Barren of Life
d94e4dcf781111ef8b098878734f76cf,4,1,3333,3,Jing Yuan,Herta,Robin,Fu Xuan,0.0,6.0,1.0,0.0,Turn of Luck
d94e4dcf781111ef8b098878734f76cf,4,2,3492,3,Firefly,Ruan Mei,Gallagher,Imaginary Trailblazer,1.0,0.0,6.0,6.0,Tangled Chaos
d94e4dd0781111ef93188878734f76cf,4,1,3269,2,Feixiao,Robin,Huohuo,Imaginary March 7th,0.0,0.0,0.0,6.0,Turn of Luck
d94e4dd0781111ef93188878734f76cf,4,2,2971,2,Firefly,Imaginary Trailblazer,Gallagher,Pela,0.0,6.0,3.0,6.0,Tangled Chaos
d94e4dd1781111efa9f08878734f76cf,4,1,3479,3,Gallagher,Feixiao,Herta,Imaginary March 7th,6.0,0.0,6.0,6.0,Turn of Luck
d94e4dd1781111efa9f08878734f76cf,4,2,3419,3,Luocha,Acheron,Jiaoqiu,Pela,0.0,2.0,0.0,6.0,Sweeping Force
d94e4dd2781111ef8b908878734f76cf,4,1,3105,2,Jingliu,Herta,Imaginary Trailblazer,Luocha,1.0,6.0,6.0,0.0,Grand Gamble
d94e4dd2781111ef8b908878734f76cf,4,2,3475,2,Acheron,Ruan Mei,Welt,Gallagher,6.0,0.0,2.0,6.0,Sweeping Force
d94e4dd3781111efa5328878734f76cf,4,1,3442,3,Boothill,Bronya,Ruan Mei,Gallagher,0.0,2.0,0.0,2.0,Pursue and Eliminate
d94e4dd3781111efa5328878734f76cf,4,2,3469,3,Jing Yuan,Tingyun,Robin,Huohuo,0.0,6.0,1.0,0.0,Sweeping Force
d94e4dd4781111ef95ba8878734f76cf,4,1,3389,3,Acheron,Sparkle,Jiaoqiu,Gallagher,2.0,0.0,0.0,6.0,Pursue and Eliminate
d94e4dd4781111ef95ba8878734f76cf,4,2,3385,3,Firefly,Ruan Mei,Imaginary Trailblazer,Bailu,2.0,0.0,6.0,0.0,Tangled Chaos
d94e4dd5781111efab658878734f76cf,4,1,3144,3,Feixiao,Topaz & Numby,Robin,Aventurine,2.0,0.0,0.0,2.0,Turn of Luck
d94e4dd5781111efab658878734f76cf,4,2,3555,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2.0,2.0,1.0,6.0,Sweeping Force
d94e4dd6781111efb9ea8878734f76cf,4,1,3013,2,Fu Xuan,Pela,Silver Wolf,Acheron,0.0,6.0,0.0,0.0,Pursue and Eliminate
d94e4dd6781111efb9ea8878734f76cf,4,2,2641,2,Aventurine,Topaz & Numby,Dr. Ratio,Guinaifen,0.0,0.0,0.0,1.0,Sweeping Force
d94e4dd7781111efaa448878734f76cf,4,1,3086,2,Gallagher,Robin,Topaz & Numby,Feixiao,3.0,0.0,0.0,0.0,Turn of Luck
d94e4dd7781111efaa448878734f76cf,4,2,3098,2,Luocha,Ruan Mei,Black Swan,Kafka,0.0,0.0,1.0,1.0,Barren of Life
d94e4dd8781111efbf738878734f76cf,4,1,3649,1,Robin,Feixiao,Aventurine,Topaz & Numby,0.0,0.0,0.0,1.0,Turn of Luck
d94e4dd8781111efbf738878734f76cf,4,2,1084,1,Imaginary Trailblazer,Firefly,Ruan Mei,Gallagher,6.0,0.0,0.0,6.0,Tangled Chaos
d94e4dd9781111efa1e88878734f76cf,4,1,3612,3,Feixiao,Robin,Yunli,Huohuo,2.0,0.0,0.0,0.0,Turn of Luck
d94e4dd9781111efa1e88878734f76cf,4,2,3646,3,Acheron,Black Swan,Kafka,Gallagher,6.0,0.0,0.0,6.0,Barren of Life
d94e4dda781111ef9b258878734f76cf,4,1,954,0,Acheron,Black Swan,Pela,Gepard,0.0,0.0,4.0,0.0,Pursue and Eliminate
d94e4dda781111ef9b258878734f76cf,4,2,1028,0,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0.0,2.0,0.0,1.0,Sweeping Force
d94e4ddb781111ef914a8878734f76cf,4,1,3564,2,Jingliu,Ruan Mei,Bronya,Huohuo,1.0,0.0,0.0,0.0,Grand Gamble
d94e4ddb781111ef914a8878734f76cf,4,2,2696,2,Acheron,Sparkle,Pela,Fu Xuan,0.0,0.0,6.0,0.0,Sweeping Force
d94e4ddc781111efaa968878734f76cf,4,1,3329,3,Robin,Yunli,Sparkle,Huohuo,0.0,1.0,0.0,0.0,Turn of Luck
d94e4ddc781111efaa968878734f76cf,4,2,3342,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2.0,6.0,0.0,6.0,Tangled Chaos
d94e4ddd781111efaada8878734f76cf,4,1,3497,3,Fu Xuan,Feixiao,Herta,Robin,4.0,0.0,6.0,0.0,Turn of Luck
d94e4ddd781111efaada8878734f76cf,4,2,3246,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0.0,0.0,3.0,6.0,Barren of Life
d94e4dde781111efa12e8878734f76cf,4,1,3657,3,Feixiao,Robin,Fu Xuan,Bronya,0.0,0.0,0.0,2.0,Turn of Luck
d94e4dde781111efa12e8878734f76cf,4,2,3411,3,Kafka,Huohuo,Ruan Mei,Black Swan,6.0,0.0,0.0,0.0,Barren of Life
d94e4ddf781111efbac38878734f76cf,4,1,2800,2,Acheron,Fu Xuan,Silver Wolf,Pela,0.0,2.0,0.0,6.0,Pursue and Eliminate
d94e4ddf781111efbac38878734f76cf,4,2,2788,2,Imaginary Trailblazer,Ruan Mei,Gallagher,Firefly,6.0,0.0,6.0,0.0,Tangled Chaos
d94e4de0781111ef8a148878734f76cf,4,1,3324,3,Jingliu,Robin,Herta,Luocha,0.0,1.0,6.0,0.0,Grand Gamble
d94e4de0781111ef8a148878734f76cf,4,2,3372,3,Acheron,Jiaoqiu,Kafka,Bailu,0.0,0.0,0.0,2.0,Barren of Life
d94e4de1781111ef99d88878734f76cf,4,1,3252,3,Kafka,Black Swan,Ruan Mei,Huohuo,1.0,0.0,0.0,0.0,Pursue and Eliminate
d94e4de1781111ef99d88878734f76cf,4,2,3526,3,Acheron,Pela,Aventurine,Jiaoqiu,1.0,6.0,0.0,0.0,Sweeping Force
d94e4de2781111ef87be8878734f76cf,4,1,1018,0,Aventurine,Imaginary Trailblazer,Jing Yuan,Yunli,0.0,4.0,1.0,0.0,Turn of Luck
d94e4de2781111ef87be8878734f76cf,4,2,0,0,,,,,,,,,
d94e4de3781111ef9f348878734f76cf,4,1,3217,2,Aventurine,Ruan Mei,Jingliu,Boothill,0.0,0.0,0.0,0.0,Grand Gamble
d94e4de3781111ef9f348878734f76cf,4,2,3052,2,Imaginary Trailblazer,Blade,Jiaoqiu,Luocha,2.0,1.0,0.0,0.0,Barren of Life
d94e4de4781111efb3ff8878734f76cf,4,1,3024,1,Huohuo,Black Swan,Kafka,Acheron,0.0,0.0,0.0,0.0,Pursue and Eliminate
d94e4de4781111efb3ff8878734f76cf,4,2,1107,1,Gallagher,Ruan Mei,Imaginary Trailblazer,Firefly,2.0,0.0,4.0,0.0,Tangled Chaos
d94e4de5781111efbbf78878734f76cf,4,1,3354,3,Jing Yuan,Tingyun,Sparkle,Fu Xuan,0.0,6.0,0.0,0.0,Turn of Luck
d94e4de5781111efbbf78878734f76cf,4,2,3248,3,Imaginary March 7th,Blade,Bronya,Luocha,6.0,0.0,1.0,0.0,Sweeping Force
d94e4de6781111ef9fb48878734f76cf,4,1,3418,3,Acheron,Black Swan,Robin,Luocha,2.0,0.0,1.0,1.0,Pursue and Eliminate
d94e4de6781111ef9fb48878734f76cf,4,2,3331,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0.0,0.0,6.0,6.0,Tangled Chaos
d94e4de7781111ef94c98878734f76cf,4,1,3266,3,Acheron,Silver Wolf,Gepard,Pela,0.0,0.0,1.0,6.0,Pursue and Eliminate
d94e4de7781111ef94c98878734f76cf,4,2,3542,3,Feixiao,Robin,Imaginary March 7th,Gallagher,0.0,0.0,3.0,2.0,Sweeping Force
d94e4de8781111efbd468878734f76cf,4,1,3691,3,Aventurine,Robin,Feixiao,Jade,0.0,0.0,0.0,2.0,Turn of Luck
d94e4de8781111efbd468878734f76cf,4,2,3193,3,Fu Xuan,Guinaifen,Bronya,Acheron,0.0,2.0,0.0,2.0,Sweeping Force
d94e4de9781111efab2a8878734f76cf,4,1,3423,2,Robin,Yunli,Blade,Huohuo,0.0,0.0,1.0,0.0,Turn of Luck
d94e4de9781111efab2a8878734f76cf,4,2,3092,2,Acheron,Pela,Guinaifen,Gallagher,0.0,6.0,1.0,6.0,Sweeping Force
d94e4dea781111efa4528878734f76cf,4,1,3599,3,Feixiao,Robin,Moze,Aventurine,0.0,0.0,2.0,0.0,Turn of Luck
d94e4dea781111efa4528878734f76cf,4,2,3480,3,Acheron,Jiaoqiu,Pela,Gallagher,0.0,0.0,6.0,6.0,Sweeping Force
d94e4deb781111efa5438878734f76cf,4,1,3255,3,Fu Xuan,Sparkle,Tingyun,Jing Yuan,0.0,0.0,6.0,0.0,Turn of Luck
d94e4deb781111efa5438878734f76cf,4,2,3408,3,Kafka,Black Swan,Ruan Mei,Gallagher,0.0,0.0,0.0,6.0,Barren of Life
d94e4dec781111ef9eeb8878734f76cf,4,1,3345,3,Jingliu,Blade,Fu Xuan,Bronya,0.0,0.0,0.0,2.0,Grand Gamble
d94e4dec781111ef9eeb8878734f76cf,4,2,3409,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0.0,0.0,6.0,5.0,Tangled Chaos
d94e4ded781111ef8ca78878734f76cf,4,1,3469,3,Fu Xuan,Ruan Mei,Feixiao,Imaginary March 7th,0.0,0.0,0.0,6.0,Turn of Luck
d94e4ded781111ef8ca78878734f76cf,4,2,3427,3,Acheron,Kafka,Black Swan,Bailu,0.0,0.0,0.0,0.0,Barren of Life
d94e4dee781111efa03e8878734f76cf,4,1,678,0,Dr. Ratio,Topaz & Numby,Tingyun,Aventurine,0.0,0.0,6.0,0.0,Turn of Luck
d94e4dee781111efa03e8878734f76cf,4,2,0,0,,,,,,,,,
d94e4def781111ef9f498878734f76cf,4,1,3285,3,Gallagher,Pela,Silver Wolf,Acheron,3.0,4.0,2.0,0.0,Pursue and Eliminate
d94e4def781111ef9f498878734f76cf,4,2,3358,3,Feixiao,Topaz & Numby,Sparkle,Fu Xuan,0.0,0.0,0.0,0.0,Tangled Chaos
d94e4df0781111ef96658878734f76cf,4,1,2581,2,Feixiao,Jingliu,Robin,Huohuo,0.0,0.0,0.0,0.0,Grand Gamble
d94e4df0781111ef96658878734f76cf,4,2,3331,2,Acheron,Kafka,Black Swan,Aventurine,0.0,0.0,0.0,0.0,Barren of Life
d94e4df1781111ef8bd68878734f76cf,4,1,3407,3,Feixiao,Imaginary March 7th,Robin,Gepard,0.0,6.0,0.0,1.0,Turn of Luck
d94e4df1781111ef8bd68878734f76cf,4,2,3277,3,Firefly,Imaginary Trailblazer,Asta,Gallagher,0.0,6.0,6.0,4.0,Tangled Chaos
d94e4df2781111efbe278878734f76cf,4,1,3521,3,Feixiao,Herta,Robin,Fu Xuan,0.0,6.0,1.0,0.0,Turn of Luck
d94e4df2781111efbe278878734f76cf,4,2,3257,3,Himeko,Imaginary Trailblazer,Ruan Mei,Gallagher,0.0,6.0,0.0,4.0,Tangled Chaos
d94e4df3781111ef93978878734f76cf,4,1,2970,2,Jingliu,Blade,Bailu,Feixiao,0.0,0.0,0.0,0.0,Turn of Luck
d94e4df3781111ef93978878734f76cf,4,2,3360,2,Ruan Mei,Kafka,Luocha,Black Swan,0.0,0.0,0.0,0.0,Barren of Life
d94e4df4781111ef80928878734f76cf,4,1,3232,3,Acheron,Silver Wolf,Pela,Gallagher,0.0,0.0,6.0,5.0,Pursue and Eliminate
d94e4df4781111ef80928878734f76cf,4,2,3371,3,Kafka,Black Swan,Fu Xuan,Robin,1.0,0.0,0.0,0.0,Barren of Life
d94e4df5781111ef85028878734f76cf,4,1,2828,2,Misha,Herta,Huohuo,Ruan Mei,6.0,6.0,0.0,0.0,Grand Gamble
d94e4df5781111ef85028878734f76cf,4,2,3074,2,Firefly,Aventurine,Imaginary Trailblazer,Gallagher,2.0,0.0,6.0,6.0,Barren of Life
d94e4df6781111ef9ca78878734f76cf,4,1,2122,0,Aventurine,Jing Yuan,Herta,Blade,0.0,0.0,6.0,0.0,Turn of Luck
d94e4df6781111ef9ca78878734f76cf,4,2,1091,0,Luocha,Acheron,Moze,Jiaoqiu,0.0,0.0,2.0,0.0,Sweeping Force
d94e4df7781111efb56d8878734f76cf,4,1,2272,0,Yunli,Sparkle,Bailu,Feixiao,0.0,0.0,0.0,0.0,Turn of Luck
d94e4df7781111efb56d8878734f76cf,4,2,1254,0,Luocha,Blade,Bronya,Topaz & Numby,0.0,0.0,3.0,0.0,Sweeping Force
d94e4df8781111efad058878734f76cf,4,1,1219,0,Acheron,Jiaoqiu,Silver Wolf,Fu Xuan,0.0,0.0,0.0,0.0,Pursue and Eliminate
d94e4df8781111efad058878734f76cf,4,2,0,0,,,,,,,,,
d94e4df9781111ef9ec88878734f76cf,4,1,3420,3,Herta,Imaginary March 7th,Robin,Huohuo,6.0,6.0,0.0,0.0,Turn of Luck
d94e4df9781111ef9ec88878734f76cf,4,2,3395,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0.0,0.0,6.0,6.0,Tangled Chaos
d94e4dfa781111efa4c08878734f76cf,4,1,3231,3,Robin,Yunli,Tingyun,Huohuo,0.0,0.0,1.0,0.0,Turn of Luck
d94e4dfa781111efa4c08878734f76cf,4,2,3411,3,Acheron,Aventurine,Pela,Jiaoqiu,0.0,0.0,2.0,0.0,Sweeping Force
d94e4dfb781111efbc358878734f76cf,4,1,3436,3,Feixiao,Moze,Robin,Fu Xuan,0.0,3.0,0.0,0.0,Turn of Luck
d94e4dfb781111efbc358878734f76cf,4,2,3472,3,Kafka,Black Swan,Ruan Mei,Gallagher,0.0,0.0,0.0,4.0,Barren of Life
d94e4dfc781111ef93588878734f76cf,4,1,3522,3,Feixiao,Topaz & Numby,Robin,Aventurine,0.0,0.0,0.0,0.0,Turn of Luck
d94e4dfc781111ef93588878734f76cf,4,2,3169,3,Dan Heng â€¢ Imbibitor Lunae,Sparkle,Ruan Mei,Luocha,0.0,0.0,0.0,0.0,Sweeping Force
d94e4dfd781111ef8e4d8878734f76cf,4,1,3331,2,Feixiao,Kafka,Robin,Fu Xuan,0.0,0.0,0.0,0.0,Turn of Luck
d94e4dfd781111ef8e4d8878734f76cf,4,2,3092,2,Acheron,Jiaoqiu,Pela,Gepard,0.0,0.0,6.0,1.0,Sweeping Force
d94e4dfe781111efb5738878734f76cf,4,1,3109,2,Argenti,Sparkle,Tingyun,Huohuo,0.0,0.0,6.0,0.0,Pursue and Eliminate
d94e4dfe781111efb5738878734f76cf,4,2,3133,2,Kafka,Black Swan,Guinaifen,Gallagher,0.0,0.0,6.0,6.0,Barren of Life
d94e4dff781111ef91b58878734f76cf,4,1,3467,3,Luocha,Jingliu,Ruan Mei,Bronya,0.0,0.0,0.0,1.0,Grand Gamble
d94e4dff781111ef91b58878734f76cf,4,2,3555,3,Acheron,Jiaoqiu,Black Swan,Pela,0.0,0.0,1.0,6.0,Sweeping Force
d94e4e00781111ef89988878734f76cf,4,1,3279,3,Black Swan,Robin,Lynx,Kafka,0.0,3.0,3.0,0.0,Pursue and Eliminate
d94e4e00781111ef89988878734f76cf,4,2,3376,3,Ruan Mei,Gallagher,Imaginary Trailblazer,Firefly,0.0,6.0,2.0,1.0,Tangled Chaos
d94e4e01781111ef99718878734f76cf,4,1,3627,3,Feixiao,Robin,Aventurine,Imaginary March 7th,1.0,0.0,0.0,6.0,Turn of Luck
d94e4e01781111ef99718878734f76cf,4,2,3444,3,Firefly,Imaginary Trailblazer,Gallagher,Ruan Mei,1.0,6.0,6.0,0.0,Sweeping Force
d94e4e02781111efba0d8878734f76cf,4,1,3365,3,Huohuo,Bronya,Jingliu,Pela,0.0,3.0,0.0,6.0,Grand Gamble
d94e4e02781111efba0d8878734f76cf,4,2,3462,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0.0,0.0,6.0,6.0,Tangled Chaos
d94e4e03781111ef922d8878734f76cf,4,1,3106,0,Fu Xuan,Black Swan,Kafka,Ruan Mei,0.0,0.0,0.0,0.0,Pursue and Eliminate
d94e4e03781111ef922d8878734f76cf,4,2,0,0,Aventurine,Moze,Dr. Ratio,Imaginary March 7th,0.0,0.0,0.0,3.0,Sweeping Force
d94e4e04781111ef86d98878734f76cf,4,1,2711,0,Sparkle,Tingyun,Jing Yuan,Luocha,0.0,6.0,0.0,0.0,Turn of Luck
d94e4e04781111ef86d98878734f76cf,4,2,1158,0,Robin,Imaginary March 7th,Topaz & Numby,Huohuo,0.0,6.0,3.0,0.0,Sweeping Force
d94e4e05781111ef87128878734f76cf,4,1,2910,2,Yunli,Clara,Huohuo,Sparkle,0.0,1.0,1.0,0.0,Turn of Luck
d94e4e05781111ef87128878734f76cf,4,2,3689,2,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2.0,6.0,0.0,6.0,Tangled Chaos
d94e4e06781111ef9db58878734f76cf,4,1,2925,2,Pela,Robin,Aventurine,Jingliu,6.0,0.0,0.0,0.0,Grand Gamble
d94e4e06781111ef9db58878734f76cf,4,2,3177,2,Gallagher,Firefly,Ruan Mei,Imaginary Trailblazer,1.0,0.0,0.0,2.0,Tangled Chaos
d94e4e07781111ef81338878734f76cf,4,1,3413,3,Jingliu,Ruan Mei,Bronya,Gallagher,0.0,0.0,2.0,6.0,Grand Gamble
d94e4e07781111ef81338878734f76cf,4,2,3540,3,Dan Heng â€¢ Imbibitor Lunae,Sparkle,Tingyun,Fu Xuan,2.0,0.0,5.0,0.0,Sweeping Force
d94e4e08781111efb8618878734f76cf,4,1,3361,3,Feixiao,Topaz & Numby,Robin,Fu Xuan,0.0,0.0,0.0,0.0,Turn of Luck
d94e4e08781111efb8618878734f76cf,4,2,3360,3,Acheron,Kafka,Black Swan,Gallagher,0.0,0.0,0.0,6.0,Barren of Life
d94e4e09781111ef92968878734f76cf,4,1,3392,3,Feixiao,Robin,Moze,Aventurine,0.0,0.0,1.0,1.0,Turn of Luck
d94e4e09781111ef92968878734f76cf,4,2,3245,3,Acheron,Jiaoqiu,Black Swan,Huohuo,1.0,0.0,0.0,0.0,Sweeping Force
d94e4e0a781111efac0b8878734f76cf,4,1,3277,3,Huohuo,Ruan Mei,Bronya,Jingliu,0.0,0.0,0.0,0.0,Grand Gamble
d94e4e0a781111efac0b8878734f76cf,4,2,3420,3,Feixiao,Imaginary March 7th,Sparkle,Gallagher,0.0,6.0,0.0,6.0,Sweeping Force
d94e4e0b781111efaf078878734f76cf,4,1,3499,3,Feixiao,Imaginary March 7th,Robin,Huohuo,0.0,3.0,0.0,0.0,Turn of Luck
d94e4e0b781111efaf078878734f76cf,4,2,3423,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,1.0,6.0,0.0,6.0,Tangled Chaos
d94e4e0c781111ef94ca8878734f76cf,4,1,3025,2,Acheron,Kafka,Black Swan,Huohuo,0.0,0.0,0.0,0.0,Pursue and Eliminate
d94e4e0c781111ef94ca8878734f76cf,4,2,3184,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0.0,0.0,6.0,6.0,Tangled Chaos
